snapshot_id,website_id,snapshot_version,snapshot_timestamp_iso,version_count_at_snapshot,latest_release_version,stale_eligible,split
SNAP-W184-V04,W184,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W184-V05,W184,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W184-V06,W184,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W184-V07,W184,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W184-V08,W184,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W184-V09,W184,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W185-V01,W185,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W185-V02,W185,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W185-V03,W185,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W185-V04,W185,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W185-V05,W185,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W185-V06,W185,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W185-V07,W185,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W185-V08,W185,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W185-V09,W185,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W186-V01,W186,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W186-V02,W186,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W186-V03,W186,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W186-V04,W186,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W186-V05,W186,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W186-V06,W186,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W186-V07,W186,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W186-V08,W186,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W186-V09,W186,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W187-V01,W187,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W187-V02,W187,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W187-V03,W187,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W187-V04,W187,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W187-V05,W187,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W187-V06,W187,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W187-V07,W187,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W187-V08,W187,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W187-V09,W187,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W188-V01,W188,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W188-V02,W188,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W188-V03,W188,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W188-V04,W188,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W188-V05,W188,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W188-V06,W188,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W188-V07,W188,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W188-V08,W188,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W188-V09,W188,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W189-V01,W189,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W189-V02,W189,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W189-V03,W189,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W189-V04,W189,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W189-V05,W189,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W189-V06,W189,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W189-V07,W189,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W189-V08,W189,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W189-V09,W189,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W190-V01,W190,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W190-V02,W190,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W190-V03,W190,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W190-V04,W190,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W190-V05,W190,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W190-V06,W190,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W190-V07,W190,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W190-V08,W190,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W190-V09,W190,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W191-V01,W191,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W191-V02,W191,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W191-V03,W191,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W191-V04,W191,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W191-V05,W191,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W191-V06,W191,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W191-V07,W191,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W191-V08,W191,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W191-V09,W191,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W192-V01,W192,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W192-V02,W192,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W192-V03,W192,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W192-V04,W192,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W192-V05,W192,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W192-V06,W192,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W192-V07,W192,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W192-V08,W192,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W192-V09,W192,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W193-V01,W193,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W193-V02,W193,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W193-V03,W193,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W193-V04,W193,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W193-V05,W193,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W193-V06,W193,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W193-V07,W193,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W193-V08,W193,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W193-V09,W193,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W194-V01,W194,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W194-V02,W194,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W194-V03,W194,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W194-V04,W194,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W194-V05,W194,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W194-V06,W194,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W194-V07,W194,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W194-V08,W194,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W194-V09,W194,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W195-V01,W195,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W195-V02,W195,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W195-V03,W195,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W195-V04,W195,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W195-V05,W195,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W195-V06,W195,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W195-V07,W195,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W195-V08,W195,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W195-V09,W195,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W196-V01,W196,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W196-V02,W196,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W196-V03,W196,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W196-V04,W196,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W196-V05,W196,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W196-V06,W196,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W196-V07,W196,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W196-V08,W196,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W196-V09,W196,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W197-V01,W197,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W197-V02,W197,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W197-V03,W197,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W197-V04,W197,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W197-V05,W197,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W197-V06,W197,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W197-V07,W197,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W197-V08,W197,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W197-V09,W197,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W198-V01,W198,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W198-V02,W198,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W198-V03,W198,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W198-V04,W198,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W198-V05,W198,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W198-V06,W198,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W198-V07,W198,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W198-V08,W198,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W198-V09,W198,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W199-V01,W199,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W199-V02,W199,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W199-V03,W199,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W199-V04,W199,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W199-V05,W199,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W199-V06,W199,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W199-V07,W199,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W199-V08,W199,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W199-V09,W199,V09,2026-02-26T00:00:00Z,9,V10,yes,test
SNAP-W200-V01,W200,V01,2026-01-01T00:00:00Z,1,V10,yes,test
SNAP-W200-V02,W200,V02,2026-01-08T00:00:00Z,2,V10,yes,test
SNAP-W200-V03,W200,V03,2026-01-15T00:00:00Z,3,V10,yes,test
SNAP-W200-V04,W200,V04,2026-01-22T00:00:00Z,4,V10,yes,test
SNAP-W200-V05,W200,V05,2026-01-29T00:00:00Z,5,V10,yes,test
SNAP-W200-V06,W200,V06,2026-02-05T00:00:00Z,6,V10,yes,test
SNAP-W200-V07,W200,V07,2026-02-12T00:00:00Z,7,V10,yes,test
SNAP-W200-V08,W200,V08,2026-02-19T00:00:00Z,8,V10,yes,test
SNAP-W200-V09,W200,V09,2026-02-26T00:00:00Z,9,V10,yes,test
