replacement_id,stale_test_id,website_id,page_id,snapshot_version,required_version,snapshot_chunk_ids,required_chunk_ids,chunk_replacement_plan_json,any_embedding_update_required,selective_replace_instruction,split
REP-ST0338-P10,ST0338,W138,P10,V03,V05,"W138_V03_P10_C1,W138_V03_P10_C2","W138_V05_P10_C1,W138_V05_P10_C2","[{""from_chunk_id"": ""W138_V03_P10_C1"", ""to_chunk_id"": ""W138_V05_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W138_V03_P10_C2"", ""to_chunk_id"": ""W138_V05_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W138_V03_P10_C1,W138_V03_P10_C2 with embeddings of W138_V05_P10_C1,W138_V05_P10_C2 for W138 P10 V03->V05.",train
REP-ST0339-P01,ST0339,W139,P01,V04,V06,"W139_V04_P01_C1,W139_V04_P01_C2","W139_V06_P01_C1,W139_V06_P01_C2","[{""from_chunk_id"": ""W139_V04_P01_C1"", ""to_chunk_id"": ""W139_V06_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P01_C2"", ""to_chunk_id"": ""W139_V06_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P01_C1,W139_V04_P01_C2 with embeddings of W139_V06_P01_C1,W139_V06_P01_C2 for W139 P01 V04->V06.",train
REP-ST0339-P02,ST0339,W139,P02,V04,V06,"W139_V04_P02_C1,W139_V04_P02_C2","W139_V06_P02_C1,W139_V06_P02_C2","[{""from_chunk_id"": ""W139_V04_P02_C1"", ""to_chunk_id"": ""W139_V06_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P02_C2"", ""to_chunk_id"": ""W139_V06_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P02_C1,W139_V04_P02_C2 with embeddings of W139_V06_P02_C1,W139_V06_P02_C2 for W139 P02 V04->V06.",train
REP-ST0339-P03,ST0339,W139,P03,V04,V06,"W139_V04_P03_C1,W139_V04_P03_C2","W139_V06_P03_C1,W139_V06_P03_C2","[{""from_chunk_id"": ""W139_V04_P03_C1"", ""to_chunk_id"": ""W139_V06_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P03_C2"", ""to_chunk_id"": ""W139_V06_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P03_C1,W139_V04_P03_C2 with embeddings of W139_V06_P03_C1,W139_V06_P03_C2 for W139 P03 V04->V06.",train
REP-ST0339-P04,ST0339,W139,P04,V04,V06,"W139_V04_P04_C1,W139_V04_P04_C2","W139_V06_P04_C1,W139_V06_P04_C2","[{""from_chunk_id"": ""W139_V04_P04_C1"", ""to_chunk_id"": ""W139_V06_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P04_C2"", ""to_chunk_id"": ""W139_V06_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P04_C1,W139_V04_P04_C2 with embeddings of W139_V06_P04_C1,W139_V06_P04_C2 for W139 P04 V04->V06.",train
REP-ST0339-P05,ST0339,W139,P05,V04,V06,"W139_V04_P05_C1,W139_V04_P05_C2","W139_V06_P05_C1,W139_V06_P05_C2","[{""from_chunk_id"": ""W139_V04_P05_C1"", ""to_chunk_id"": ""W139_V06_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P05_C2"", ""to_chunk_id"": ""W139_V06_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P05_C1,W139_V04_P05_C2 with embeddings of W139_V06_P05_C1,W139_V06_P05_C2 for W139 P05 V04->V06.",train
REP-ST0339-P06,ST0339,W139,P06,V04,V06,"W139_V04_P06_C1,W139_V04_P06_C2","W139_V06_P06_C1,W139_V06_P06_C2","[{""from_chunk_id"": ""W139_V04_P06_C1"", ""to_chunk_id"": ""W139_V06_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P06_C2"", ""to_chunk_id"": ""W139_V06_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P06_C1,W139_V04_P06_C2 with embeddings of W139_V06_P06_C1,W139_V06_P06_C2 for W139 P06 V04->V06.",train
REP-ST0339-P07,ST0339,W139,P07,V04,V06,"W139_V04_P07_C1,W139_V04_P07_C2","W139_V06_P07_C1,W139_V06_P07_C2","[{""from_chunk_id"": ""W139_V04_P07_C1"", ""to_chunk_id"": ""W139_V06_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P07_C2"", ""to_chunk_id"": ""W139_V06_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P07_C1,W139_V04_P07_C2 with embeddings of W139_V06_P07_C1,W139_V06_P07_C2 for W139 P07 V04->V06.",train
REP-ST0339-P08,ST0339,W139,P08,V04,V06,"W139_V04_P08_C1,W139_V04_P08_C2","W139_V06_P08_C1,W139_V06_P08_C2","[{""from_chunk_id"": ""W139_V04_P08_C1"", ""to_chunk_id"": ""W139_V06_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P08_C2"", ""to_chunk_id"": ""W139_V06_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P08_C1,W139_V04_P08_C2 with embeddings of W139_V06_P08_C1,W139_V06_P08_C2 for W139 P08 V04->V06.",train
REP-ST0339-P09,ST0339,W139,P09,V04,V06,"W139_V04_P09_C1,W139_V04_P09_C2","W139_V06_P09_C1,W139_V06_P09_C2","[{""from_chunk_id"": ""W139_V04_P09_C1"", ""to_chunk_id"": ""W139_V06_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P09_C2"", ""to_chunk_id"": ""W139_V06_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P09_C1,W139_V04_P09_C2 with embeddings of W139_V06_P09_C1,W139_V06_P09_C2 for W139 P09 V04->V06.",train
REP-ST0339-P10,ST0339,W139,P10,V04,V06,"W139_V04_P10_C1,W139_V04_P10_C2","W139_V06_P10_C1,W139_V06_P10_C2","[{""from_chunk_id"": ""W139_V04_P10_C1"", ""to_chunk_id"": ""W139_V06_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W139_V04_P10_C2"", ""to_chunk_id"": ""W139_V06_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W139_V04_P10_C1,W139_V04_P10_C2 with embeddings of W139_V06_P10_C1,W139_V06_P10_C2 for W139 P10 V04->V06.",train
REP-ST0340-P01,ST0340,W140,P01,V05,V07,"W140_V05_P01_C1,W140_V05_P01_C2","W140_V07_P01_C1,W140_V07_P01_C2","[{""from_chunk_id"": ""W140_V05_P01_C1"", ""to_chunk_id"": ""W140_V07_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P01_C2"", ""to_chunk_id"": ""W140_V07_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P01_C1,W140_V05_P01_C2 with embeddings of W140_V07_P01_C1,W140_V07_P01_C2 for W140 P01 V05->V07.",train
REP-ST0340-P02,ST0340,W140,P02,V05,V07,"W140_V05_P02_C1,W140_V05_P02_C2","W140_V07_P02_C1,W140_V07_P02_C2","[{""from_chunk_id"": ""W140_V05_P02_C1"", ""to_chunk_id"": ""W140_V07_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P02_C2"", ""to_chunk_id"": ""W140_V07_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P02_C1,W140_V05_P02_C2 with embeddings of W140_V07_P02_C1,W140_V07_P02_C2 for W140 P02 V05->V07.",train
REP-ST0340-P03,ST0340,W140,P03,V05,V07,"W140_V05_P03_C1,W140_V05_P03_C2","W140_V07_P03_C1,W140_V07_P03_C2","[{""from_chunk_id"": ""W140_V05_P03_C1"", ""to_chunk_id"": ""W140_V07_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P03_C2"", ""to_chunk_id"": ""W140_V07_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P03_C1,W140_V05_P03_C2 with embeddings of W140_V07_P03_C1,W140_V07_P03_C2 for W140 P03 V05->V07.",train
REP-ST0340-P04,ST0340,W140,P04,V05,V07,"W140_V05_P04_C1,W140_V05_P04_C2","W140_V07_P04_C1,W140_V07_P04_C2","[{""from_chunk_id"": ""W140_V05_P04_C1"", ""to_chunk_id"": ""W140_V07_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P04_C2"", ""to_chunk_id"": ""W140_V07_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P04_C1,W140_V05_P04_C2 with embeddings of W140_V07_P04_C1,W140_V07_P04_C2 for W140 P04 V05->V07.",train
REP-ST0340-P05,ST0340,W140,P05,V05,V07,"W140_V05_P05_C1,W140_V05_P05_C2","W140_V07_P05_C1,W140_V07_P05_C2","[{""from_chunk_id"": ""W140_V05_P05_C1"", ""to_chunk_id"": ""W140_V07_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P05_C2"", ""to_chunk_id"": ""W140_V07_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P05_C1,W140_V05_P05_C2 with embeddings of W140_V07_P05_C1,W140_V07_P05_C2 for W140 P05 V05->V07.",train
REP-ST0340-P06,ST0340,W140,P06,V05,V07,"W140_V05_P06_C1,W140_V05_P06_C2","W140_V07_P06_C1,W140_V07_P06_C2","[{""from_chunk_id"": ""W140_V05_P06_C1"", ""to_chunk_id"": ""W140_V07_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P06_C2"", ""to_chunk_id"": ""W140_V07_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P06_C1,W140_V05_P06_C2 with embeddings of W140_V07_P06_C1,W140_V07_P06_C2 for W140 P06 V05->V07.",train
REP-ST0340-P07,ST0340,W140,P07,V05,V07,"W140_V05_P07_C1,W140_V05_P07_C2","W140_V07_P07_C1,W140_V07_P07_C2","[{""from_chunk_id"": ""W140_V05_P07_C1"", ""to_chunk_id"": ""W140_V07_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P07_C2"", ""to_chunk_id"": ""W140_V07_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P07_C1,W140_V05_P07_C2 with embeddings of W140_V07_P07_C1,W140_V07_P07_C2 for W140 P07 V05->V07.",train
REP-ST0340-P08,ST0340,W140,P08,V05,V07,"W140_V05_P08_C1,W140_V05_P08_C2","W140_V07_P08_C1,W140_V07_P08_C2","[{""from_chunk_id"": ""W140_V05_P08_C1"", ""to_chunk_id"": ""W140_V07_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P08_C2"", ""to_chunk_id"": ""W140_V07_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P08_C1,W140_V05_P08_C2 with embeddings of W140_V07_P08_C1,W140_V07_P08_C2 for W140 P08 V05->V07.",train
REP-ST0340-P09,ST0340,W140,P09,V05,V07,"W140_V05_P09_C1,W140_V05_P09_C2","W140_V07_P09_C1,W140_V07_P09_C2","[{""from_chunk_id"": ""W140_V05_P09_C1"", ""to_chunk_id"": ""W140_V07_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P09_C2"", ""to_chunk_id"": ""W140_V07_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P09_C1,W140_V05_P09_C2 with embeddings of W140_V07_P09_C1,W140_V07_P09_C2 for W140 P09 V05->V07.",train
REP-ST0340-P10,ST0340,W140,P10,V05,V07,"W140_V05_P10_C1,W140_V05_P10_C2","W140_V07_P10_C1,W140_V07_P10_C2","[{""from_chunk_id"": ""W140_V05_P10_C1"", ""to_chunk_id"": ""W140_V07_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W140_V05_P10_C2"", ""to_chunk_id"": ""W140_V07_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W140_V05_P10_C1,W140_V05_P10_C2 with embeddings of W140_V07_P10_C1,W140_V07_P10_C2 for W140 P10 V05->V07.",train
REP-ST0341-P01,ST0341,W141,P01,V06,V08,"W141_V06_P01_C1,W141_V06_P01_C2","W141_V08_P01_C1,W141_V08_P01_C2","[{""from_chunk_id"": ""W141_V06_P01_C1"", ""to_chunk_id"": ""W141_V08_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P01_C2"", ""to_chunk_id"": ""W141_V08_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P01_C1,W141_V06_P01_C2 with embeddings of W141_V08_P01_C1,W141_V08_P01_C2 for W141 P01 V06->V08.",train
REP-ST0341-P02,ST0341,W141,P02,V06,V08,"W141_V06_P02_C1,W141_V06_P02_C2","W141_V08_P02_C1,W141_V08_P02_C2","[{""from_chunk_id"": ""W141_V06_P02_C1"", ""to_chunk_id"": ""W141_V08_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P02_C2"", ""to_chunk_id"": ""W141_V08_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P02_C1,W141_V06_P02_C2 with embeddings of W141_V08_P02_C1,W141_V08_P02_C2 for W141 P02 V06->V08.",train
REP-ST0341-P03,ST0341,W141,P03,V06,V08,"W141_V06_P03_C1,W141_V06_P03_C2","W141_V08_P03_C1,W141_V08_P03_C2","[{""from_chunk_id"": ""W141_V06_P03_C1"", ""to_chunk_id"": ""W141_V08_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P03_C2"", ""to_chunk_id"": ""W141_V08_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P03_C1,W141_V06_P03_C2 with embeddings of W141_V08_P03_C1,W141_V08_P03_C2 for W141 P03 V06->V08.",train
REP-ST0341-P04,ST0341,W141,P04,V06,V08,"W141_V06_P04_C1,W141_V06_P04_C2","W141_V08_P04_C1,W141_V08_P04_C2","[{""from_chunk_id"": ""W141_V06_P04_C1"", ""to_chunk_id"": ""W141_V08_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P04_C2"", ""to_chunk_id"": ""W141_V08_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P04_C1,W141_V06_P04_C2 with embeddings of W141_V08_P04_C1,W141_V08_P04_C2 for W141 P04 V06->V08.",train
REP-ST0341-P05,ST0341,W141,P05,V06,V08,"W141_V06_P05_C1,W141_V06_P05_C2","W141_V08_P05_C1,W141_V08_P05_C2","[{""from_chunk_id"": ""W141_V06_P05_C1"", ""to_chunk_id"": ""W141_V08_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P05_C2"", ""to_chunk_id"": ""W141_V08_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P05_C1,W141_V06_P05_C2 with embeddings of W141_V08_P05_C1,W141_V08_P05_C2 for W141 P05 V06->V08.",train
REP-ST0341-P06,ST0341,W141,P06,V06,V08,"W141_V06_P06_C1,W141_V06_P06_C2","W141_V08_P06_C1,W141_V08_P06_C2","[{""from_chunk_id"": ""W141_V06_P06_C1"", ""to_chunk_id"": ""W141_V08_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P06_C2"", ""to_chunk_id"": ""W141_V08_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P06_C1,W141_V06_P06_C2 with embeddings of W141_V08_P06_C1,W141_V08_P06_C2 for W141 P06 V06->V08.",train
REP-ST0341-P07,ST0341,W141,P07,V06,V08,"W141_V06_P07_C1,W141_V06_P07_C2","W141_V08_P07_C1,W141_V08_P07_C2","[{""from_chunk_id"": ""W141_V06_P07_C1"", ""to_chunk_id"": ""W141_V08_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P07_C2"", ""to_chunk_id"": ""W141_V08_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P07_C1,W141_V06_P07_C2 with embeddings of W141_V08_P07_C1,W141_V08_P07_C2 for W141 P07 V06->V08.",train
REP-ST0341-P08,ST0341,W141,P08,V06,V08,"W141_V06_P08_C1,W141_V06_P08_C2","W141_V08_P08_C1,W141_V08_P08_C2","[{""from_chunk_id"": ""W141_V06_P08_C1"", ""to_chunk_id"": ""W141_V08_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P08_C2"", ""to_chunk_id"": ""W141_V08_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P08_C1,W141_V06_P08_C2 with embeddings of W141_V08_P08_C1,W141_V08_P08_C2 for W141 P08 V06->V08.",train
REP-ST0341-P09,ST0341,W141,P09,V06,V08,"W141_V06_P09_C1,W141_V06_P09_C2","W141_V08_P09_C1,W141_V08_P09_C2","[{""from_chunk_id"": ""W141_V06_P09_C1"", ""to_chunk_id"": ""W141_V08_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P09_C2"", ""to_chunk_id"": ""W141_V08_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P09_C1,W141_V06_P09_C2 with embeddings of W141_V08_P09_C1,W141_V08_P09_C2 for W141 P09 V06->V08.",train
REP-ST0341-P10,ST0341,W141,P10,V06,V08,"W141_V06_P10_C1,W141_V06_P10_C2","W141_V08_P10_C1,W141_V08_P10_C2","[{""from_chunk_id"": ""W141_V06_P10_C1"", ""to_chunk_id"": ""W141_V08_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W141_V06_P10_C2"", ""to_chunk_id"": ""W141_V08_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W141_V06_P10_C1,W141_V06_P10_C2 with embeddings of W141_V08_P10_C1,W141_V08_P10_C2 for W141 P10 V06->V08.",train
REP-ST0342-P01,ST0342,W142,P01,V07,V09,"W142_V07_P01_C1,W142_V07_P01_C2","W142_V09_P01_C1,W142_V09_P01_C2","[{""from_chunk_id"": ""W142_V07_P01_C1"", ""to_chunk_id"": ""W142_V09_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P01_C2"", ""to_chunk_id"": ""W142_V09_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P01_C1,W142_V07_P01_C2 with embeddings of W142_V09_P01_C1,W142_V09_P01_C2 for W142 P01 V07->V09.",train
REP-ST0342-P02,ST0342,W142,P02,V07,V09,"W142_V07_P02_C1,W142_V07_P02_C2","W142_V09_P02_C1,W142_V09_P02_C2","[{""from_chunk_id"": ""W142_V07_P02_C1"", ""to_chunk_id"": ""W142_V09_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P02_C2"", ""to_chunk_id"": ""W142_V09_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P02_C1,W142_V07_P02_C2 with embeddings of W142_V09_P02_C1,W142_V09_P02_C2 for W142 P02 V07->V09.",train
REP-ST0342-P03,ST0342,W142,P03,V07,V09,"W142_V07_P03_C1,W142_V07_P03_C2","W142_V09_P03_C1,W142_V09_P03_C2","[{""from_chunk_id"": ""W142_V07_P03_C1"", ""to_chunk_id"": ""W142_V09_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P03_C2"", ""to_chunk_id"": ""W142_V09_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P03_C1,W142_V07_P03_C2 with embeddings of W142_V09_P03_C1,W142_V09_P03_C2 for W142 P03 V07->V09.",train
REP-ST0342-P04,ST0342,W142,P04,V07,V09,"W142_V07_P04_C1,W142_V07_P04_C2","W142_V09_P04_C1,W142_V09_P04_C2","[{""from_chunk_id"": ""W142_V07_P04_C1"", ""to_chunk_id"": ""W142_V09_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P04_C2"", ""to_chunk_id"": ""W142_V09_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P04_C1,W142_V07_P04_C2 with embeddings of W142_V09_P04_C1,W142_V09_P04_C2 for W142 P04 V07->V09.",train
REP-ST0342-P05,ST0342,W142,P05,V07,V09,"W142_V07_P05_C1,W142_V07_P05_C2","W142_V09_P05_C1,W142_V09_P05_C2","[{""from_chunk_id"": ""W142_V07_P05_C1"", ""to_chunk_id"": ""W142_V09_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P05_C2"", ""to_chunk_id"": ""W142_V09_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P05_C1,W142_V07_P05_C2 with embeddings of W142_V09_P05_C1,W142_V09_P05_C2 for W142 P05 V07->V09.",train
REP-ST0342-P06,ST0342,W142,P06,V07,V09,"W142_V07_P06_C1,W142_V07_P06_C2","W142_V09_P06_C1,W142_V09_P06_C2","[{""from_chunk_id"": ""W142_V07_P06_C1"", ""to_chunk_id"": ""W142_V09_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P06_C2"", ""to_chunk_id"": ""W142_V09_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P06_C1,W142_V07_P06_C2 with embeddings of W142_V09_P06_C1,W142_V09_P06_C2 for W142 P06 V07->V09.",train
REP-ST0342-P07,ST0342,W142,P07,V07,V09,"W142_V07_P07_C1,W142_V07_P07_C2","W142_V09_P07_C1,W142_V09_P07_C2","[{""from_chunk_id"": ""W142_V07_P07_C1"", ""to_chunk_id"": ""W142_V09_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P07_C2"", ""to_chunk_id"": ""W142_V09_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P07_C1,W142_V07_P07_C2 with embeddings of W142_V09_P07_C1,W142_V09_P07_C2 for W142 P07 V07->V09.",train
REP-ST0342-P08,ST0342,W142,P08,V07,V09,"W142_V07_P08_C1,W142_V07_P08_C2","W142_V09_P08_C1,W142_V09_P08_C2","[{""from_chunk_id"": ""W142_V07_P08_C1"", ""to_chunk_id"": ""W142_V09_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P08_C2"", ""to_chunk_id"": ""W142_V09_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P08_C1,W142_V07_P08_C2 with embeddings of W142_V09_P08_C1,W142_V09_P08_C2 for W142 P08 V07->V09.",train
REP-ST0342-P09,ST0342,W142,P09,V07,V09,"W142_V07_P09_C1,W142_V07_P09_C2","W142_V09_P09_C1,W142_V09_P09_C2","[{""from_chunk_id"": ""W142_V07_P09_C1"", ""to_chunk_id"": ""W142_V09_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P09_C2"", ""to_chunk_id"": ""W142_V09_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P09_C1,W142_V07_P09_C2 with embeddings of W142_V09_P09_C1,W142_V09_P09_C2 for W142 P09 V07->V09.",train
REP-ST0342-P10,ST0342,W142,P10,V07,V09,"W142_V07_P10_C1,W142_V07_P10_C2","W142_V09_P10_C1,W142_V09_P10_C2","[{""from_chunk_id"": ""W142_V07_P10_C1"", ""to_chunk_id"": ""W142_V09_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W142_V07_P10_C2"", ""to_chunk_id"": ""W142_V09_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W142_V07_P10_C1,W142_V07_P10_C2 with embeddings of W142_V09_P10_C1,W142_V09_P10_C2 for W142 P10 V07->V09.",train
REP-ST0343-P01,ST0343,W143,P01,V01,V03,"W143_V01_P01_C1,W143_V01_P01_C2","W143_V03_P01_C1,W143_V03_P01_C2","[{""from_chunk_id"": ""W143_V01_P01_C1"", ""to_chunk_id"": ""W143_V03_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W143_V01_P01_C2"", ""to_chunk_id"": ""W143_V03_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W143_V01_P01_C1,W143_V01_P01_C2 with embeddings of W143_V03_P01_C1,W143_V03_P01_C2 for W143 P01 V01->V03.",train
REP-ST0343-P02,ST0343,W143,P02,V01,V03,"W143_V01_P02_C1,W143_V01_P02_C2","W143_V03_P02_C1,W143_V03_P02_C2","[{""from_chunk_id"": ""W143_V01_P02_C1"", ""to_chunk_id"": ""W143_V03_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W143_V01_P02_C2"", ""to_chunk_id"": ""W143_V03_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W143_V01_P02_C1,W143_V01_P02_C2 with embeddings of W143_V03_P02_C1,W143_V03_P02_C2 for W143 P02 V01->V03.",train
REP-ST0343-P03,ST0343,W143,P03,V01,V03,"W143_V01_P03_C1,W143_V01_P03_C2","W143_V03_P03_C1,W143_V03_P03_C2","[{""from_chunk_id"": ""W143_V01_P03_C1"", ""to_chunk_id"": ""W143_V03_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W143_V01_P03_C2"", ""to_chunk_id"": ""W143_V03_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W143_V01_P03_C1,W143_V01_P03_C2 with embeddings of W143_V03_P03_C1,W143_V03_P03_C2 for W143 P03 V01->V03.",train
REP-ST0343-P04,ST0343,W143,P04,V01,V03,"W143_V01_P04_C1,W143_V01_P04_C2","W143_V03_P04_C1,W143_V03_P04_C2","[{""from_chunk_id"": ""W143_V01_P04_C1"", ""to_chunk_id"": ""W143_V03_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W143_V01_P04_C2"", ""to_chunk_id"": ""W143_V03_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W143_V01_P04_C1,W143_V01_P04_C2 with embeddings of W143_V03_P04_C1,W143_V03_P04_C2 for W143 P04 V01->V03.",train
REP-ST0343-P05,ST0343,W143,P05,V01,V03,"W143_V01_P05_C1,W143_V01_P05_C2","W143_V03_P05_C1,W143_V03_P05_C2","[{""from_chunk_id"": ""W143_V01_P05_C1"", ""to_chunk_id"": ""W143_V03_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W143_V01_P05_C2"", ""to_chunk_id"": ""W143_V03_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W143_V01_P05_C1,W143_V01_P05_C2 with embeddings of W143_V03_P05_C1,W143_V03_P05_C2 for W143 P05 V01->V03.",train
