change_id,website_id,page_id,from_version,to_version,change_type,change_scope,requires_reembedding,detection_method,pct_content_changed,min_chunk_text_similarity,embedding_affected,change_event_timestamp,change_event_timestamp_source,split
CHG003033,W034,P03,V07,V08,reordering,page,conditional,hash_then_semantic_diff,76.84,0.200893,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003034,W034,P04,V07,V08,date_time,page,yes,hash_then_semantic_diff,70.11,0.383073,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003035,W034,P05,V07,V08,deletion,page,yes,hash_then_semantic_diff,79.34,0.212389,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003036,W034,P06,V07,V08,addition,page,yes,hash_then_semantic_diff,80.52,0.616162,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003037,W034,P07,V07,V08,requirement,page,yes,hash_then_semantic_diff,67.02,0.592466,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003038,W034,P08,V07,V08,policy,page,yes,hash_then_semantic_diff,67.7,0.595819,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003039,W034,P09,V07,V08,semantic,page,yes,hash_then_semantic_diff,67.06,0.631206,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003040,W034,P10,V07,V08,numeric,page,yes,hash_then_semantic_diff,80.08,0.512111,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003041,W034,P01,V08,V09,policy,page,yes,hash_then_semantic_diff,64.09,0.197309,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003042,W034,P02,V08,V09,semantic,page,yes,hash_then_semantic_diff,75.26,0.088435,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003043,W034,P03,V08,V09,numeric,page,yes,hash_then_semantic_diff,81.13,0.169265,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003044,W034,P04,V08,V09,major_semantic,page,yes,hash_then_semantic_diff,78.28,0.161074,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003045,W034,P05,V08,V09,reordering,page,conditional,hash_then_semantic_diff,38.63,0.607945,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003046,W034,P06,V08,V09,date_time,page,yes,hash_then_semantic_diff,65.19,0.621622,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003047,W034,P07,V08,V09,deletion,page,yes,hash_then_semantic_diff,77.14,0.198675,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003048,W034,P08,V08,V09,addition,page,yes,hash_then_semantic_diff,28.43,0.687285,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003049,W034,P09,V08,V09,requirement,page,yes,hash_then_semantic_diff,70.48,0.209354,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003050,W034,P10,V08,V09,policy,page,yes,hash_then_semantic_diff,61.55,0.61082,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003051,W034,P01,V09,V10,addition,page,yes,hash_then_semantic_diff,78.51,0.093525,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003052,W034,P02,V09,V10,requirement,page,yes,hash_then_semantic_diff,59.23,0.39823,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003053,W034,P03,V09,V10,policy,page,yes,hash_then_semantic_diff,81.41,0.599303,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003054,W034,P04,V09,V10,semantic,page,yes,hash_then_semantic_diff,77.07,0.199557,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003055,W034,P05,V09,V10,numeric,page,yes,hash_then_semantic_diff,70.41,0.680412,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003056,W034,P06,V09,V10,major_semantic,page,yes,hash_then_semantic_diff,67.85,0.087986,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003057,W034,P07,V09,V10,reordering,page,conditional,hash_then_semantic_diff,67.57,0.1,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003058,W034,P08,V09,V10,date_time,page,yes,hash_then_semantic_diff,80.23,0.159645,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003059,W034,P09,V09,V10,deletion,page,yes,hash_then_semantic_diff,78.1,0.093913,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003060,W034,P10,V09,V10,addition,page,yes,hash_then_semantic_diff,71.12,0.431858,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003061,W035,P01,V01,V02,deletion,page,yes,hash_then_semantic_diff,80.51,0.53913,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003062,W035,P02,V01,V02,addition,page,yes,hash_then_semantic_diff,74.5,0.080268,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003063,W035,P03,V01,V02,requirement,page,yes,hash_then_semantic_diff,56.26,0.102389,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003064,W035,P04,V01,V02,policy,page,yes,hash_then_semantic_diff,93.67,0.090452,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003065,W035,P05,V01,V02,semantic,page,yes,hash_then_semantic_diff,38.37,0.10118,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003066,W035,P06,V01,V02,numeric,page,yes,hash_then_semantic_diff,73.6,0.103161,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003067,W035,P07,V01,V02,major_semantic,page,yes,hash_then_semantic_diff,79.38,0.551261,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003068,W035,P08,V01,V02,reordering,page,conditional,hash_then_semantic_diff,75.98,0.104553,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003069,W035,P09,V01,V02,date_time,page,yes,hash_then_semantic_diff,41.56,0.703892,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003070,W035,P10,V01,V02,deletion,page,yes,hash_then_semantic_diff,66.44,0.088889,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003071,W035,P01,V02,V03,reordering,page,conditional,hash_then_semantic_diff,68.24,0.098418,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003072,W035,P02,V02,V03,date_time,page,yes,hash_then_semantic_diff,73.9,0.09396,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003073,W035,P03,V02,V03,deletion,page,yes,hash_then_semantic_diff,26.87,0.602076,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003074,W035,P04,V02,V03,addition,page,yes,hash_then_semantic_diff,56.29,0.477157,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003075,W035,P05,V02,V03,requirement,page,yes,hash_then_semantic_diff,56.64,0.590759,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003076,W035,P06,V02,V03,policy,page,yes,hash_then_semantic_diff,73.55,0.099834,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003077,W035,P07,V02,V03,semantic,page,yes,hash_then_semantic_diff,93.95,0.626506,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003078,W035,P08,V02,V03,numeric,page,yes,hash_then_semantic_diff,56.99,0.477311,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003079,W035,P09,V02,V03,major_semantic,page,yes,hash_then_semantic_diff,66.22,0.575707,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003080,W035,P10,V02,V03,reordering,page,conditional,hash_then_semantic_diff,71.84,0.426966,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003081,W035,P01,V03,V04,numeric,page,yes,hash_then_semantic_diff,76.65,0.381166,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003082,W035,P02,V03,V04,major_semantic,page,yes,hash_then_semantic_diff,93.54,0.099338,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003083,W035,P03,V03,V04,reordering,page,conditional,hash_then_semantic_diff,41.42,0.7,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003084,W035,P04,V03,V04,date_time,page,yes,hash_then_semantic_diff,80.25,0.381166,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003085,W035,P05,V03,V04,deletion,page,yes,hash_then_semantic_diff,79.02,0.434926,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003086,W035,P06,V03,V04,addition,page,yes,hash_then_semantic_diff,73.66,0.083752,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003087,W035,P07,V03,V04,requirement,page,yes,hash_then_semantic_diff,56.18,0.09589,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003088,W035,P08,V03,V04,policy,page,yes,hash_then_semantic_diff,55.92,0.102389,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003089,W035,P09,V03,V04,semantic,page,yes,hash_then_semantic_diff,57.7,0.484034,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003090,W035,P10,V03,V04,numeric,page,yes,hash_then_semantic_diff,93.87,0.083472,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003091,W035,P01,V04,V05,policy,page,yes,hash_then_semantic_diff,78.1,0.381166,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003092,W035,P02,V04,V05,semantic,page,yes,hash_then_semantic_diff,74.08,0.095552,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003093,W035,P03,V04,V05,numeric,page,yes,hash_then_semantic_diff,60.15,0.553265,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003094,W035,P04,V04,V05,major_semantic,page,yes,hash_then_semantic_diff,60.19,0.429302,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003095,W035,P05,V04,V05,reordering,page,conditional,hash_then_semantic_diff,50.71,0.496689,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003096,W035,P06,V04,V05,date_time,page,yes,hash_then_semantic_diff,54.11,0.122314,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003097,W035,P07,V04,V05,deletion,page,yes,hash_then_semantic_diff,71.68,0.083893,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003098,W035,P08,V04,V05,addition,page,yes,hash_then_semantic_diff,58.14,0.584615,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003099,W035,P09,V04,V05,requirement,page,yes,hash_then_semantic_diff,61.67,0.42,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003100,W035,P10,V04,V05,policy,page,yes,hash_then_semantic_diff,59.88,0.080672,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003101,W035,P01,V05,V06,addition,page,yes,hash_then_semantic_diff,24.5,0.639866,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003102,W035,P02,V05,V06,requirement,page,yes,hash_then_semantic_diff,75.85,0.393665,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003103,W035,P03,V05,V06,policy,page,yes,hash_then_semantic_diff,72.98,0.10453,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003104,W035,P04,V05,V06,semantic,page,yes,hash_then_semantic_diff,52.39,0.08981,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003105,W035,P05,V05,V06,numeric,page,yes,hash_then_semantic_diff,75.02,0.592233,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003106,W035,P06,V05,V06,major_semantic,page,yes,hash_then_semantic_diff,76.35,0.588045,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003107,W035,P07,V05,V06,reordering,page,conditional,hash_then_semantic_diff,44.75,0.596315,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003108,W035,P08,V05,V06,date_time,page,yes,hash_then_semantic_diff,59.69,0.088889,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003109,W035,P09,V05,V06,deletion,page,yes,hash_then_semantic_diff,74.76,0.102389,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003110,W035,P10,V05,V06,addition,page,yes,hash_then_semantic_diff,93.6,0.098976,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003111,W035,P01,V06,V07,date_time,page,yes,hash_then_semantic_diff,59.73,0.097808,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003112,W035,P02,V06,V07,deletion,page,yes,hash_then_semantic_diff,73.47,0.093548,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003113,W035,P03,V06,V07,addition,page,yes,hash_then_semantic_diff,56.41,0.595525,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003114,W035,P04,V06,V07,requirement,page,yes,hash_then_semantic_diff,57.82,0.605852,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003115,W035,P05,V06,V07,policy,page,yes,hash_then_semantic_diff,55.0,0.085809,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003116,W035,P06,V06,V07,semantic,page,yes,hash_then_semantic_diff,74.98,0.621359,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003117,W035,P07,V06,V07,numeric,page,yes,hash_then_semantic_diff,79.05,0.086667,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003118,W035,P08,V06,V07,major_semantic,page,yes,hash_then_semantic_diff,41.2,0.576923,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003119,W035,P09,V06,V07,reordering,page,conditional,hash_then_semantic_diff,45.42,0.108014,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003120,W035,P10,V06,V07,date_time,page,yes,hash_then_semantic_diff,28.8,0.096828,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003121,W035,P01,V07,V08,major_semantic,page,yes,hash_then_semantic_diff,61.83,0.534722,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003122,W035,P02,V07,V08,reordering,page,conditional,hash_then_semantic_diff,73.64,0.096026,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003123,W035,P03,V07,V08,date_time,page,yes,hash_then_semantic_diff,33.33,0.098139,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003124,W035,P04,V07,V08,deletion,page,yes,hash_then_semantic_diff,27.56,0.086655,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003125,W035,P05,V07,V08,addition,page,yes,hash_then_semantic_diff,73.4,0.709677,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003126,W035,P06,V07,V08,requirement,page,yes,hash_then_semantic_diff,71.48,0.094771,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003127,W035,P07,V07,V08,policy,page,yes,hash_then_semantic_diff,61.41,0.552413,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003128,W035,P08,V07,V08,semantic,page,yes,hash_then_semantic_diff,31.26,0.608247,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003129,W035,P09,V07,V08,numeric,page,yes,hash_then_semantic_diff,57.32,0.607945,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003130,W035,P10,V07,V08,major_semantic,page,yes,hash_then_semantic_diff,57.89,0.080537,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003131,W035,P01,V08,V09,semantic,page,yes,hash_then_semantic_diff,48.29,0.628975,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG003132,W035,P02,V08,V09,numeric,page,yes,hash_then_semantic_diff,39.81,0.713805,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
