website_id,page_id,from_document,to_document,change_type
W050,P08,W050_V08_P08,W050_V09_P08,date_time
W050,P09,W050_V08_P09,W050_V09_P09,deletion
W050,P10,W050_V08_P10,W050_V09_P10,addition
W050,P01,W050_V09_P01,W050_V10_P01,date_time
W050,P02,W050_V09_P02,W050_V10_P02,deletion
W050,P03,W050_V09_P03,W050_V10_P03,addition
W050,P04,W050_V09_P04,W050_V10_P04,requirement
W050,P05,W050_V09_P05,W050_V10_P05,policy
W050,P06,W050_V09_P06,W050_V10_P06,semantic
W050,P07,W050_V09_P07,W050_V10_P07,numeric
W050,P08,W050_V09_P08,W050_V10_P08,major_semantic
W050,P09,W050_V09_P09,W050_V10_P09,reordering
W050,P10,W050_V09_P10,W050_V10_P10,date_time
W051,P01,W051_V01_P01,W051_V02_P01,reordering
W051,P02,W051_V01_P02,W051_V02_P02,date_time
W051,P03,W051_V01_P03,W051_V02_P03,deletion
W051,P04,W051_V01_P04,W051_V02_P04,addition
W051,P05,W051_V01_P05,W051_V02_P05,requirement
W051,P06,W051_V01_P06,W051_V02_P06,policy
W051,P07,W051_V01_P07,W051_V02_P07,semantic
W051,P08,W051_V01_P08,W051_V02_P08,numeric
W051,P09,W051_V01_P09,W051_V02_P09,major_semantic
W051,P10,W051_V01_P10,W051_V02_P10,reordering
W051,P01,W051_V02_P01,W051_V03_P01,numeric
W051,P02,W051_V02_P02,W051_V03_P02,major_semantic
W051,P03,W051_V02_P03,W051_V03_P03,reordering
W051,P04,W051_V02_P04,W051_V03_P04,date_time
W051,P05,W051_V02_P05,W051_V03_P05,deletion
W051,P06,W051_V02_P06,W051_V03_P06,addition
W051,P07,W051_V02_P07,W051_V03_P07,requirement
W051,P08,W051_V02_P08,W051_V03_P08,policy
W051,P09,W051_V02_P09,W051_V03_P09,semantic
W051,P10,W051_V02_P10,W051_V03_P10,numeric
W051,P01,W051_V03_P01,W051_V04_P01,policy
W051,P02,W051_V03_P02,W051_V04_P02,semantic
W051,P03,W051_V03_P03,W051_V04_P03,numeric
W051,P04,W051_V03_P04,W051_V04_P04,major_semantic
W051,P05,W051_V03_P05,W051_V04_P05,reordering
W051,P06,W051_V03_P06,W051_V04_P06,date_time
W051,P07,W051_V03_P07,W051_V04_P07,deletion
W051,P08,W051_V03_P08,W051_V04_P08,addition
W051,P09,W051_V03_P09,W051_V04_P09,requirement
W051,P10,W051_V03_P10,W051_V04_P10,policy
W051,P01,W051_V04_P01,W051_V05_P01,addition
W051,P02,W051_V04_P02,W051_V05_P02,requirement
W051,P03,W051_V04_P03,W051_V05_P03,policy
W051,P04,W051_V04_P04,W051_V05_P04,semantic
W051,P05,W051_V04_P05,W051_V05_P05,numeric
W051,P06,W051_V04_P06,W051_V05_P06,major_semantic
W051,P07,W051_V04_P07,W051_V05_P07,reordering
W051,P08,W051_V04_P08,W051_V05_P08,date_time
W051,P09,W051_V04_P09,W051_V05_P09,deletion
W051,P10,W051_V04_P10,W051_V05_P10,addition
W051,P01,W051_V05_P01,W051_V06_P01,date_time
W051,P02,W051_V05_P02,W051_V06_P02,deletion
W051,P03,W051_V05_P03,W051_V06_P03,addition
W051,P04,W051_V05_P04,W051_V06_P04,requirement
W051,P05,W051_V05_P05,W051_V06_P05,policy
W051,P06,W051_V05_P06,W051_V06_P06,semantic
W051,P07,W051_V05_P07,W051_V06_P07,numeric
W051,P08,W051_V05_P08,W051_V06_P08,major_semantic
W051,P09,W051_V05_P09,W051_V06_P09,reordering
W051,P10,W051_V05_P10,W051_V06_P10,date_time
W051,P01,W051_V06_P01,W051_V07_P01,major_semantic
W051,P02,W051_V06_P02,W051_V07_P02,reordering
W051,P03,W051_V06_P03,W051_V07_P03,date_time
W051,P04,W051_V06_P04,W051_V07_P04,deletion
W051,P05,W051_V06_P05,W051_V07_P05,addition
W051,P06,W051_V06_P06,W051_V07_P06,requirement
W051,P07,W051_V06_P07,W051_V07_P07,policy
W051,P08,W051_V06_P08,W051_V07_P08,semantic
W051,P09,W051_V06_P09,W051_V07_P09,numeric
W051,P10,W051_V06_P10,W051_V07_P10,major_semantic
W051,P01,W051_V07_P01,W051_V08_P01,semantic
W051,P02,W051_V07_P02,W051_V08_P02,numeric
W051,P03,W051_V07_P03,W051_V08_P03,major_semantic
W051,P04,W051_V07_P04,W051_V08_P04,reordering
W051,P05,W051_V07_P05,W051_V08_P05,date_time
W051,P06,W051_V07_P06,W051_V08_P06,deletion
W051,P07,W051_V07_P07,W051_V08_P07,addition
W051,P08,W051_V07_P08,W051_V08_P08,requirement
W051,P09,W051_V07_P09,W051_V08_P09,policy
W051,P10,W051_V07_P10,W051_V08_P10,semantic
W051,P01,W051_V08_P01,W051_V09_P01,requirement
W051,P02,W051_V08_P02,W051_V09_P02,policy
W051,P03,W051_V08_P03,W051_V09_P03,semantic
W051,P04,W051_V08_P04,W051_V09_P04,numeric
W051,P05,W051_V08_P05,W051_V09_P05,major_semantic
W051,P06,W051_V08_P06,W051_V09_P06,reordering
W051,P07,W051_V08_P07,W051_V09_P07,date_time
W051,P08,W051_V08_P08,W051_V09_P08,deletion
W051,P09,W051_V08_P09,W051_V09_P09,addition
W051,P10,W051_V08_P10,W051_V09_P10,requirement
W051,P01,W051_V09_P01,W051_V10_P01,deletion
W051,P02,W051_V09_P02,W051_V10_P02,addition
W051,P03,W051_V09_P03,W051_V10_P03,requirement
W051,P04,W051_V09_P04,W051_V10_P04,policy
W051,P05,W051_V09_P05,W051_V10_P05,semantic
W051,P06,W051_V09_P06,W051_V10_P06,numeric
W051,P07,W051_V09_P07,W051_V10_P07,major_semantic
W051,P08,W051_V09_P08,W051_V10_P08,reordering
W051,P09,W051_V09_P09,W051_V10_P09,date_time
W051,P10,W051_V09_P10,W051_V10_P10,deletion
W052,P01,W052_V01_P01,W052_V02_P01,date_time
W052,P02,W052_V01_P02,W052_V02_P02,deletion
W052,P03,W052_V01_P03,W052_V02_P03,addition
W052,P04,W052_V01_P04,W052_V02_P04,requirement
W052,P05,W052_V01_P05,W052_V02_P05,policy
W052,P06,W052_V01_P06,W052_V02_P06,semantic
W052,P07,W052_V01_P07,W052_V02_P07,numeric
W052,P08,W052_V01_P08,W052_V02_P08,major_semantic
W052,P09,W052_V01_P09,W052_V02_P09,reordering
W052,P10,W052_V01_P10,W052_V02_P10,date_time
W052,P01,W052_V02_P01,W052_V03_P01,major_semantic
W052,P02,W052_V02_P02,W052_V03_P02,reordering
W052,P03,W052_V02_P03,W052_V03_P03,date_time
W052,P04,W052_V02_P04,W052_V03_P04,deletion
W052,P05,W052_V02_P05,W052_V03_P05,addition
W052,P06,W052_V02_P06,W052_V03_P06,requirement
W052,P07,W052_V02_P07,W052_V03_P07,policy
W052,P08,W052_V02_P08,W052_V03_P08,semantic
W052,P09,W052_V02_P09,W052_V03_P09,numeric
W052,P10,W052_V02_P10,W052_V03_P10,major_semantic
W052,P01,W052_V03_P01,W052_V04_P01,semantic
W052,P02,W052_V03_P02,W052_V04_P02,numeric
W052,P03,W052_V03_P03,W052_V04_P03,major_semantic
W052,P04,W052_V03_P04,W052_V04_P04,reordering
W052,P05,W052_V03_P05,W052_V04_P05,date_time
W052,P06,W052_V03_P06,W052_V04_P06,deletion
W052,P07,W052_V03_P07,W052_V04_P07,addition
W052,P08,W052_V03_P08,W052_V04_P08,requirement
W052,P09,W052_V03_P09,W052_V04_P09,policy
W052,P10,W052_V03_P10,W052_V04_P10,semantic
W052,P01,W052_V04_P01,W052_V05_P01,requirement
W052,P02,W052_V04_P02,W052_V05_P02,policy
W052,P03,W052_V04_P03,W052_V05_P03,semantic
W052,P04,W052_V04_P04,W052_V05_P04,numeric
W052,P05,W052_V04_P05,W052_V05_P05,major_semantic
W052,P06,W052_V04_P06,W052_V05_P06,reordering
W052,P07,W052_V04_P07,W052_V05_P07,date_time
W052,P08,W052_V04_P08,W052_V05_P08,deletion
W052,P09,W052_V04_P09,W052_V05_P09,addition
W052,P10,W052_V04_P10,W052_V05_P10,requirement
W052,P01,W052_V05_P01,W052_V06_P01,deletion
W052,P02,W052_V05_P02,W052_V06_P02,addition
W052,P03,W052_V05_P03,W052_V06_P03,requirement
W052,P04,W052_V05_P04,W052_V06_P04,policy
W052,P05,W052_V05_P05,W052_V06_P05,semantic
W052,P06,W052_V05_P06,W052_V06_P06,numeric
W052,P07,W052_V05_P07,W052_V06_P07,major_semantic
W052,P08,W052_V05_P08,W052_V06_P08,reordering
W052,P09,W052_V05_P09,W052_V06_P09,date_time
W052,P10,W052_V05_P10,W052_V06_P10,deletion
W052,P01,W052_V06_P01,W052_V07_P01,reordering
W052,P02,W052_V06_P02,W052_V07_P02,date_time
W052,P03,W052_V06_P03,W052_V07_P03,deletion
W052,P04,W052_V06_P04,W052_V07_P04,addition
W052,P05,W052_V06_P05,W052_V07_P05,requirement
W052,P06,W052_V06_P06,W052_V07_P06,policy
W052,P07,W052_V06_P07,W052_V07_P07,semantic
W052,P08,W052_V06_P08,W052_V07_P08,numeric
W052,P09,W052_V06_P09,W052_V07_P09,major_semantic
W052,P10,W052_V06_P10,W052_V07_P10,reordering
W052,P01,W052_V07_P01,W052_V08_P01,numeric
W052,P02,W052_V07_P02,W052_V08_P02,major_semantic
W052,P03,W052_V07_P03,W052_V08_P03,reordering
W052,P04,W052_V07_P04,W052_V08_P04,date_time
W052,P05,W052_V07_P05,W052_V08_P05,deletion
W052,P06,W052_V07_P06,W052_V08_P06,addition
W052,P07,W052_V07_P07,W052_V08_P07,requirement
W052,P08,W052_V07_P08,W052_V08_P08,policy
W052,P09,W052_V07_P09,W052_V08_P09,semantic
W052,P10,W052_V07_P10,W052_V08_P10,numeric
W052,P01,W052_V08_P01,W052_V09_P01,policy
W052,P02,W052_V08_P02,W052_V09_P02,semantic
W052,P03,W052_V08_P03,W052_V09_P03,numeric
W052,P04,W052_V08_P04,W052_V09_P04,major_semantic
W052,P05,W052_V08_P05,W052_V09_P05,reordering
W052,P06,W052_V08_P06,W052_V09_P06,date_time
W052,P07,W052_V08_P07,W052_V09_P07,deletion
W052,P08,W052_V08_P08,W052_V09_P08,addition
W052,P09,W052_V08_P09,W052_V09_P09,requirement
W052,P10,W052_V08_P10,W052_V09_P10,policy
W052,P01,W052_V09_P01,W052_V10_P01,addition
W052,P02,W052_V09_P02,W052_V10_P02,requirement
W052,P03,W052_V09_P03,W052_V10_P03,policy
W052,P04,W052_V09_P04,W052_V10_P04,semantic
W052,P05,W052_V09_P05,W052_V10_P05,numeric
W052,P06,W052_V09_P06,W052_V10_P06,major_semantic
W052,P07,W052_V09_P07,W052_V10_P07,reordering
W052,P08,W052_V09_P08,W052_V10_P08,date_time
W052,P09,W052_V09_P09,W052_V10_P09,deletion
W052,P10,W052_V09_P10,W052_V10_P10,addition
W053,P01,W053_V01_P01,W053_V02_P01,deletion
W053,P02,W053_V01_P02,W053_V02_P02,addition
W053,P03,W053_V01_P03,W053_V02_P03,requirement
W053,P04,W053_V01_P04,W053_V02_P04,policy
W053,P05,W053_V01_P05,W053_V02_P05,semantic
W053,P06,W053_V01_P06,W053_V02_P06,numeric
W053,P07,W053_V01_P07,W053_V02_P07,major_semantic
W053,P08,W053_V01_P08,W053_V02_P08,reordering
W053,P09,W053_V01_P09,W053_V02_P09,date_time
W053,P10,W053_V01_P10,W053_V02_P10,deletion
W053,P01,W053_V02_P01,W053_V03_P01,reordering
W053,P02,W053_V02_P02,W053_V03_P02,date_time
W053,P03,W053_V02_P03,W053_V03_P03,deletion
W053,P04,W053_V02_P04,W053_V03_P04,addition
W053,P05,W053_V02_P05,W053_V03_P05,requirement
W053,P06,W053_V02_P06,W053_V03_P06,policy
W053,P07,W053_V02_P07,W053_V03_P07,semantic
W053,P08,W053_V02_P08,W053_V03_P08,numeric
W053,P09,W053_V02_P09,W053_V03_P09,major_semantic
W053,P10,W053_V02_P10,W053_V03_P10,reordering
W053,P01,W053_V03_P01,W053_V04_P01,numeric
W053,P02,W053_V03_P02,W053_V04_P02,major_semantic
W053,P03,W053_V03_P03,W053_V04_P03,reordering
W053,P04,W053_V03_P04,W053_V04_P04,date_time
W053,P05,W053_V03_P05,W053_V04_P05,deletion
W053,P06,W053_V03_P06,W053_V04_P06,addition
W053,P07,W053_V03_P07,W053_V04_P07,requirement
W053,P08,W053_V03_P08,W053_V04_P08,policy
W053,P09,W053_V03_P09,W053_V04_P09,semantic
W053,P10,W053_V03_P10,W053_V04_P10,numeric
W053,P01,W053_V04_P01,W053_V05_P01,policy
W053,P02,W053_V04_P02,W053_V05_P02,semantic
W053,P03,W053_V04_P03,W053_V05_P03,numeric
W053,P04,W053_V04_P04,W053_V05_P04,major_semantic
W053,P05,W053_V04_P05,W053_V05_P05,reordering
W053,P06,W053_V04_P06,W053_V05_P06,date_time
W053,P07,W053_V04_P07,W053_V05_P07,deletion
W053,P08,W053_V04_P08,W053_V05_P08,addition
W053,P09,W053_V04_P09,W053_V05_P09,requirement
W053,P10,W053_V04_P10,W053_V05_P10,policy
W053,P01,W053_V05_P01,W053_V06_P01,addition
W053,P02,W053_V05_P02,W053_V06_P02,requirement
W053,P03,W053_V05_P03,W053_V06_P03,policy
W053,P04,W053_V05_P04,W053_V06_P04,semantic
W053,P05,W053_V05_P05,W053_V06_P05,numeric
W053,P06,W053_V05_P06,W053_V06_P06,major_semantic
W053,P07,W053_V05_P07,W053_V06_P07,reordering
W053,P08,W053_V05_P08,W053_V06_P08,date_time
W053,P09,W053_V05_P09,W053_V06_P09,deletion
W053,P10,W053_V05_P10,W053_V06_P10,addition
W053,P01,W053_V06_P01,W053_V07_P01,date_time
W053,P02,W053_V06_P02,W053_V07_P02,deletion
W053,P03,W053_V06_P03,W053_V07_P03,addition
W053,P04,W053_V06_P04,W053_V07_P04,requirement
W053,P05,W053_V06_P05,W053_V07_P05,policy
W053,P06,W053_V06_P06,W053_V07_P06,semantic
W053,P07,W053_V06_P07,W053_V07_P07,numeric
W053,P08,W053_V06_P08,W053_V07_P08,major_semantic
W053,P09,W053_V06_P09,W053_V07_P09,reordering
W053,P10,W053_V06_P10,W053_V07_P10,date_time
W053,P01,W053_V07_P01,W053_V08_P01,major_semantic
W053,P02,W053_V07_P02,W053_V08_P02,reordering
W053,P03,W053_V07_P03,W053_V08_P03,date_time
W053,P04,W053_V07_P04,W053_V08_P04,deletion
W053,P05,W053_V07_P05,W053_V08_P05,addition
W053,P06,W053_V07_P06,W053_V08_P06,requirement
W053,P07,W053_V07_P07,W053_V08_P07,policy
W053,P08,W053_V07_P08,W053_V08_P08,semantic
W053,P09,W053_V07_P09,W053_V08_P09,numeric
W053,P10,W053_V07_P10,W053_V08_P10,major_semantic
W053,P01,W053_V08_P01,W053_V09_P01,semantic
W053,P02,W053_V08_P02,W053_V09_P02,numeric
W053,P03,W053_V08_P03,W053_V09_P03,major_semantic
W053,P04,W053_V08_P04,W053_V09_P04,reordering
W053,P05,W053_V08_P05,W053_V09_P05,date_time
W053,P06,W053_V08_P06,W053_V09_P06,deletion
W053,P07,W053_V08_P07,W053_V09_P07,addition
W053,P08,W053_V08_P08,W053_V09_P08,requirement
W053,P09,W053_V08_P09,W053_V09_P09,policy
W053,P10,W053_V08_P10,W053_V09_P10,semantic
W053,P01,W053_V09_P01,W053_V10_P01,requirement
W053,P02,W053_V09_P02,W053_V10_P02,policy
W053,P03,W053_V09_P03,W053_V10_P03,semantic
W053,P04,W053_V09_P04,W053_V10_P04,numeric
W053,P05,W053_V09_P05,W053_V10_P05,major_semantic
W053,P06,W053_V09_P06,W053_V10_P06,reordering
W053,P07,W053_V09_P07,W053_V10_P07,date_time
W053,P08,W053_V09_P08,W053_V10_P08,deletion
W053,P09,W053_V09_P09,W053_V10_P09,addition
W053,P10,W053_V09_P10,W053_V10_P10,requirement
W054,P01,W054_V01_P01,W054_V02_P01,addition
W054,P02,W054_V01_P02,W054_V02_P02,requirement
W054,P03,W054_V01_P03,W054_V02_P03,policy
W054,P04,W054_V01_P04,W054_V02_P04,semantic
W054,P05,W054_V01_P05,W054_V02_P05,numeric
W054,P06,W054_V01_P06,W054_V02_P06,major_semantic
W054,P07,W054_V01_P07,W054_V02_P07,reordering
W054,P08,W054_V01_P08,W054_V02_P08,date_time
W054,P09,W054_V01_P09,W054_V02_P09,deletion
W054,P10,W054_V01_P10,W054_V02_P10,addition
W054,P01,W054_V02_P01,W054_V03_P01,date_time
W054,P02,W054_V02_P02,W054_V03_P02,deletion
W054,P03,W054_V02_P03,W054_V03_P03,addition
W054,P04,W054_V02_P04,W054_V03_P04,requirement
W054,P05,W054_V02_P05,W054_V03_P05,policy
W054,P06,W054_V02_P06,W054_V03_P06,semantic
W054,P07,W054_V02_P07,W054_V03_P07,numeric
W054,P08,W054_V02_P08,W054_V03_P08,major_semantic
W054,P09,W054_V02_P09,W054_V03_P09,reordering
W054,P10,W054_V02_P10,W054_V03_P10,date_time
W054,P01,W054_V03_P01,W054_V04_P01,major_semantic
W054,P02,W054_V03_P02,W054_V04_P02,reordering
W054,P03,W054_V03_P03,W054_V04_P03,date_time
W054,P04,W054_V03_P04,W054_V04_P04,deletion
W054,P05,W054_V03_P05,W054_V04_P05,addition
W054,P06,W054_V03_P06,W054_V04_P06,requirement
W054,P07,W054_V03_P07,W054_V04_P07,policy
W054,P08,W054_V03_P08,W054_V04_P08,semantic
W054,P09,W054_V03_P09,W054_V04_P09,numeric
W054,P10,W054_V03_P10,W054_V04_P10,major_semantic
W054,P01,W054_V04_P01,W054_V05_P01,semantic
W054,P02,W054_V04_P02,W054_V05_P02,numeric
W054,P03,W054_V04_P03,W054_V05_P03,major_semantic
W054,P04,W054_V04_P04,W054_V05_P04,reordering
W054,P05,W054_V04_P05,W054_V05_P05,date_time
W054,P06,W054_V04_P06,W054_V05_P06,deletion
W054,P07,W054_V04_P07,W054_V05_P07,addition
W054,P08,W054_V04_P08,W054_V05_P08,requirement
W054,P09,W054_V04_P09,W054_V05_P09,policy
W054,P10,W054_V04_P10,W054_V05_P10,semantic
W054,P01,W054_V05_P01,W054_V06_P01,requirement
W054,P02,W054_V05_P02,W054_V06_P02,policy
W054,P03,W054_V05_P03,W054_V06_P03,semantic
W054,P04,W054_V05_P04,W054_V06_P04,numeric
W054,P05,W054_V05_P05,W054_V06_P05,major_semantic
W054,P06,W054_V05_P06,W054_V06_P06,reordering
W054,P07,W054_V05_P07,W054_V06_P07,date_time
W054,P08,W054_V05_P08,W054_V06_P08,deletion
W054,P09,W054_V05_P09,W054_V06_P09,addition
W054,P10,W054_V05_P10,W054_V06_P10,requirement
W054,P01,W054_V06_P01,W054_V07_P01,deletion
W054,P02,W054_V06_P02,W054_V07_P02,addition
W054,P03,W054_V06_P03,W054_V07_P03,requirement
W054,P04,W054_V06_P04,W054_V07_P04,policy
W054,P05,W054_V06_P05,W054_V07_P05,semantic
W054,P06,W054_V06_P06,W054_V07_P06,numeric
W054,P07,W054_V06_P07,W054_V07_P07,major_semantic
W054,P08,W054_V06_P08,W054_V07_P08,reordering
W054,P09,W054_V06_P09,W054_V07_P09,date_time
W054,P10,W054_V06_P10,W054_V07_P10,deletion
W054,P01,W054_V07_P01,W054_V08_P01,reordering
W054,P02,W054_V07_P02,W054_V08_P02,date_time
W054,P03,W054_V07_P03,W054_V08_P03,deletion
W054,P04,W054_V07_P04,W054_V08_P04,addition
W054,P05,W054_V07_P05,W054_V08_P05,requirement
W054,P06,W054_V07_P06,W054_V08_P06,policy
W054,P07,W054_V07_P07,W054_V08_P07,semantic
W054,P08,W054_V07_P08,W054_V08_P08,numeric
W054,P09,W054_V07_P09,W054_V08_P09,major_semantic
W054,P10,W054_V07_P10,W054_V08_P10,reordering
W054,P01,W054_V08_P01,W054_V09_P01,numeric
W054,P02,W054_V08_P02,W054_V09_P02,major_semantic
W054,P03,W054_V08_P03,W054_V09_P03,reordering
W054,P04,W054_V08_P04,W054_V09_P04,date_time
W054,P05,W054_V08_P05,W054_V09_P05,deletion
W054,P06,W054_V08_P06,W054_V09_P06,addition
W054,P07,W054_V08_P07,W054_V09_P07,requirement
W054,P08,W054_V08_P08,W054_V09_P08,policy
W054,P09,W054_V08_P09,W054_V09_P09,semantic
W054,P10,W054_V08_P10,W054_V09_P10,numeric
W054,P01,W054_V09_P01,W054_V10_P01,policy
W054,P02,W054_V09_P02,W054_V10_P02,semantic
W054,P03,W054_V09_P03,W054_V10_P03,numeric
W054,P04,W054_V09_P04,W054_V10_P04,major_semantic
W054,P05,W054_V09_P05,W054_V10_P05,reordering
W054,P06,W054_V09_P06,W054_V10_P06,date_time
W054,P07,W054_V09_P07,W054_V10_P07,deletion
W054,P08,W054_V09_P08,W054_V10_P08,addition
W054,P09,W054_V09_P09,W054_V10_P09,requirement
W054,P10,W054_V09_P10,W054_V10_P10,policy
W055,P01,W055_V01_P01,W055_V02_P01,requirement
W055,P02,W055_V01_P02,W055_V02_P02,policy
W055,P03,W055_V01_P03,W055_V02_P03,semantic
W055,P04,W055_V01_P04,W055_V02_P04,numeric
W055,P05,W055_V01_P05,W055_V02_P05,major_semantic
W055,P06,W055_V01_P06,W055_V02_P06,reordering
W055,P07,W055_V01_P07,W055_V02_P07,date_time
W055,P08,W055_V01_P08,W055_V02_P08,deletion
W055,P09,W055_V01_P09,W055_V02_P09,addition
W055,P10,W055_V01_P10,W055_V02_P10,requirement
W055,P01,W055_V02_P01,W055_V03_P01,deletion
W055,P02,W055_V02_P02,W055_V03_P02,addition
W055,P03,W055_V02_P03,W055_V03_P03,requirement
W055,P04,W055_V02_P04,W055_V03_P04,policy
W055,P05,W055_V02_P05,W055_V03_P05,semantic
W055,P06,W055_V02_P06,W055_V03_P06,numeric
W055,P07,W055_V02_P07,W055_V03_P07,major_semantic
W055,P08,W055_V02_P08,W055_V03_P08,reordering
W055,P09,W055_V02_P09,W055_V03_P09,date_time
W055,P10,W055_V02_P10,W055_V03_P10,deletion
W055,P01,W055_V03_P01,W055_V04_P01,reordering
W055,P02,W055_V03_P02,W055_V04_P02,date_time
W055,P03,W055_V03_P03,W055_V04_P03,deletion
W055,P04,W055_V03_P04,W055_V04_P04,addition
W055,P05,W055_V03_P05,W055_V04_P05,requirement
W055,P06,W055_V03_P06,W055_V04_P06,policy
W055,P07,W055_V03_P07,W055_V04_P07,semantic
W055,P08,W055_V03_P08,W055_V04_P08,numeric
W055,P09,W055_V03_P09,W055_V04_P09,major_semantic
W055,P10,W055_V03_P10,W055_V04_P10,reordering
W055,P01,W055_V04_P01,W055_V05_P01,numeric
W055,P02,W055_V04_P02,W055_V05_P02,major_semantic
W055,P03,W055_V04_P03,W055_V05_P03,reordering
W055,P04,W055_V04_P04,W055_V05_P04,date_time
W055,P05,W055_V04_P05,W055_V05_P05,deletion
W055,P06,W055_V04_P06,W055_V05_P06,addition
W055,P07,W055_V04_P07,W055_V05_P07,requirement
W055,P08,W055_V04_P08,W055_V05_P08,policy
W055,P09,W055_V04_P09,W055_V05_P09,semantic
W055,P10,W055_V04_P10,W055_V05_P10,numeric
W055,P01,W055_V05_P01,W055_V06_P01,policy
W055,P02,W055_V05_P02,W055_V06_P02,semantic
W055,P03,W055_V05_P03,W055_V06_P03,numeric
W055,P04,W055_V05_P04,W055_V06_P04,major_semantic
W055,P05,W055_V05_P05,W055_V06_P05,reordering
W055,P06,W055_V05_P06,W055_V06_P06,date_time
W055,P07,W055_V05_P07,W055_V06_P07,deletion
W055,P08,W055_V05_P08,W055_V06_P08,addition
W055,P09,W055_V05_P09,W055_V06_P09,requirement
W055,P10,W055_V05_P10,W055_V06_P10,policy
W055,P01,W055_V06_P01,W055_V07_P01,addition
W055,P02,W055_V06_P02,W055_V07_P02,requirement
W055,P03,W055_V06_P03,W055_V07_P03,policy
W055,P04,W055_V06_P04,W055_V07_P04,semantic
W055,P05,W055_V06_P05,W055_V07_P05,numeric
W055,P06,W055_V06_P06,W055_V07_P06,major_semantic
W055,P07,W055_V06_P07,W055_V07_P07,reordering
W055,P08,W055_V06_P08,W055_V07_P08,date_time
W055,P09,W055_V06_P09,W055_V07_P09,deletion
W055,P10,W055_V06_P10,W055_V07_P10,addition
W055,P01,W055_V07_P01,W055_V08_P01,date_time
W055,P02,W055_V07_P02,W055_V08_P02,deletion
W055,P03,W055_V07_P03,W055_V08_P03,addition
W055,P04,W055_V07_P04,W055_V08_P04,requirement
W055,P05,W055_V07_P05,W055_V08_P05,policy
W055,P06,W055_V07_P06,W055_V08_P06,semantic
W055,P07,W055_V07_P07,W055_V08_P07,numeric
W055,P08,W055_V07_P08,W055_V08_P08,major_semantic
W055,P09,W055_V07_P09,W055_V08_P09,reordering
W055,P10,W055_V07_P10,W055_V08_P10,date_time
W055,P01,W055_V08_P01,W055_V09_P01,major_semantic
W055,P02,W055_V08_P02,W055_V09_P02,reordering
W055,P03,W055_V08_P03,W055_V09_P03,date_time
W055,P04,W055_V08_P04,W055_V09_P04,deletion
W055,P05,W055_V08_P05,W055_V09_P05,addition
W055,P06,W055_V08_P06,W055_V09_P06,requirement
W055,P07,W055_V08_P07,W055_V09_P07,policy
W055,P08,W055_V08_P08,W055_V09_P08,semantic
W055,P09,W055_V08_P09,W055_V09_P09,numeric
W055,P10,W055_V08_P10,W055_V09_P10,major_semantic
W055,P01,W055_V09_P01,W055_V10_P01,semantic
W055,P02,W055_V09_P02,W055_V10_P02,numeric
W055,P03,W055_V09_P03,W055_V10_P03,major_semantic
W055,P04,W055_V09_P04,W055_V10_P04,reordering
W055,P05,W055_V09_P05,W055_V10_P05,date_time
W055,P06,W055_V09_P06,W055_V10_P06,deletion
W055,P07,W055_V09_P07,W055_V10_P07,addition
W055,P08,W055_V09_P08,W055_V10_P08,requirement
W055,P09,W055_V09_P09,W055_V10_P09,policy
W055,P10,W055_V09_P10,W055_V10_P10,semantic
W056,P01,W056_V01_P01,W056_V02_P01,policy
W056,P02,W056_V01_P02,W056_V02_P02,semantic
W056,P03,W056_V01_P03,W056_V02_P03,numeric
W056,P04,W056_V01_P04,W056_V02_P04,major_semantic
W056,P05,W056_V01_P05,W056_V02_P05,reordering
W056,P06,W056_V01_P06,W056_V02_P06,date_time
W056,P07,W056_V01_P07,W056_V02_P07,deletion
W056,P08,W056_V01_P08,W056_V02_P08,addition
W056,P09,W056_V01_P09,W056_V02_P09,requirement
W056,P10,W056_V01_P10,W056_V02_P10,policy
W056,P01,W056_V02_P01,W056_V03_P01,addition
W056,P02,W056_V02_P02,W056_V03_P02,requirement
W056,P03,W056_V02_P03,W056_V03_P03,policy
W056,P04,W056_V02_P04,W056_V03_P04,semantic
W056,P05,W056_V02_P05,W056_V03_P05,numeric
W056,P06,W056_V02_P06,W056_V03_P06,major_semantic
W056,P07,W056_V02_P07,W056_V03_P07,reordering
W056,P08,W056_V02_P08,W056_V03_P08,date_time
W056,P09,W056_V02_P09,W056_V03_P09,deletion
W056,P10,W056_V02_P10,W056_V03_P10,addition
W056,P01,W056_V03_P01,W056_V04_P01,date_time
W056,P02,W056_V03_P02,W056_V04_P02,deletion
W056,P03,W056_V03_P03,W056_V04_P03,addition
W056,P04,W056_V03_P04,W056_V04_P04,requirement
W056,P05,W056_V03_P05,W056_V04_P05,policy
W056,P06,W056_V03_P06,W056_V04_P06,semantic
W056,P07,W056_V03_P07,W056_V04_P07,numeric
W056,P08,W056_V03_P08,W056_V04_P08,major_semantic
W056,P09,W056_V03_P09,W056_V04_P09,reordering
W056,P10,W056_V03_P10,W056_V04_P10,date_time
W056,P01,W056_V04_P01,W056_V05_P01,major_semantic
W056,P02,W056_V04_P02,W056_V05_P02,reordering
W056,P03,W056_V04_P03,W056_V05_P03,date_time
W056,P04,W056_V04_P04,W056_V05_P04,deletion
W056,P05,W056_V04_P05,W056_V05_P05,addition
W056,P06,W056_V04_P06,W056_V05_P06,requirement
