change_id,website_id,page_id,from_version,to_version,chunk_index,chunk_id_from,chunk_id_to,text_equal,text_similarity,status,embedding_affected,split
CHG002402,W027,P02,V07,V08,2,W027_V07_P02_C2,W027_V08_P02_C2,no,0.892377,modified,yes,train
CHG002403,W027,P03,V07,V08,1,W027_V07_P03_C1,W027_V08_P03_C1,no,0.108108,modified,yes,train
CHG002403,W027,P03,V07,V08,2,W027_V07_P03_C2,W027_V08_P03_C2,no,0.730512,modified,yes,train
CHG002404,W027,P04,V07,V08,1,W027_V07_P04_C1,W027_V08_P04_C1,no,0.110517,modified,yes,train
CHG002404,W027,P04,V07,V08,2,W027_V07_P04_C2,W027_V08_P04_C2,no,0.72,modified,yes,train
CHG002405,W027,P05,V07,V08,1,W027_V07_P05_C1,W027_V08_P05_C1,no,0.105442,modified,yes,train
CHG002405,W027,P05,V07,V08,2,W027_V07_P05_C2,W027_V08_P05_C2,no,0.700665,modified,yes,train
CHG002406,W027,P06,V07,V08,1,W027_V07_P06_C1,W027_V08_P06_C1,no,0.081494,modified,yes,train
CHG002406,W027,P06,V07,V08,2,W027_V07_P06_C2,W027_V08_P06_C2,no,0.83956,modified,yes,train
CHG002407,W027,P07,V07,V08,1,W027_V07_P07_C1,W027_V08_P07_C1,no,0.104348,modified,yes,train
CHG002407,W027,P07,V07,V08,2,W027_V07_P07_C2,W027_V08_P07_C2,no,0.669663,modified,yes,train
CHG002408,W027,P08,V07,V08,1,W027_V07_P08_C1,W027_V08_P08_C1,no,0.086957,modified,yes,train
CHG002408,W027,P08,V07,V08,2,W027_V07_P08_C2,W027_V08_P08_C2,no,0.891353,modified,yes,train
CHG002409,W027,P09,V07,V08,1,W027_V07_P09_C1,W027_V08_P09_C1,no,0.61324,modified,yes,train
CHG002409,W027,P09,V07,V08,2,W027_V07_P09_C2,W027_V08_P09_C2,no,0.904656,modified,yes,train
CHG002410,W027,P10,V07,V08,1,W027_V07_P10_C1,W027_V08_P10_C1,no,0.089501,modified,yes,train
CHG002410,W027,P10,V07,V08,2,W027_V07_P10_C2,W027_V08_P10_C2,no,0.895323,modified,yes,train
CHG002411,W027,P01,V08,V09,1,W027_V08_P01_C1,W027_V09_P01_C1,no,0.693141,modified,yes,train
CHG002411,W027,P01,V08,V09,2,W027_V08_P01_C2,W027_V09_P01_C2,no,0.702222,modified,yes,train
CHG002412,W027,P02,V08,V09,1,W027_V08_P02_C1,W027_V09_P02_C1,no,0.082051,modified,yes,train
CHG002412,W027,P02,V08,V09,2,W027_V08_P02_C2,W027_V09_P02_C2,no,0.887892,modified,yes,train
CHG002413,W027,P03,V08,V09,1,W027_V08_P03_C1,W027_V09_P03_C1,no,0.105079,modified,yes,train
CHG002413,W027,P03,V08,V09,2,W027_V08_P03_C2,W027_V09_P03_C2,no,0.848889,modified,yes,train
CHG002414,W027,P04,V08,V09,1,W027_V08_P04_C1,W027_V09_P04_C1,no,0.587413,modified,yes,train
CHG002414,W027,P04,V08,V09,2,W027_V08_P04_C2,W027_V09_P04_C2,no,0.651885,modified,yes,train
CHG002415,W027,P05,V08,V09,1,W027_V08_P05_C1,W027_V09_P05_C1,no,0.101523,modified,yes,train
CHG002415,W027,P05,V08,V09,2,W027_V08_P05_C2,W027_V09_P05_C2,no,0.914798,modified,yes,train
CHG002416,W027,P06,V08,V09,1,W027_V08_P06_C1,W027_V09_P06_C1,no,0.103679,modified,yes,train
CHG002416,W027,P06,V08,V09,2,W027_V08_P06_C2,W027_V09_P06_C2,no,0.729306,modified,yes,train
CHG002417,W027,P07,V08,V09,1,W027_V08_P07_C1,W027_V09_P07_C1,no,0.126496,modified,yes,train
CHG002417,W027,P07,V08,V09,2,W027_V08_P07_C2,W027_V09_P07_C2,no,0.876652,modified,yes,train
CHG002418,W027,P08,V08,V09,1,W027_V08_P08_C1,W027_V09_P08_C1,no,0.099828,modified,yes,train
CHG002418,W027,P08,V08,V09,2,W027_V08_P08_C2,W027_V09_P08_C2,no,0.711111,modified,yes,train
CHG002419,W027,P09,V08,V09,1,W027_V08_P09_C1,W027_V09_P09_C1,no,0.086957,modified,yes,train
CHG002419,W027,P09,V08,V09,2,W027_V08_P09_C2,W027_V09_P09_C2,no,0.37694,modified,yes,train
CHG002420,W027,P10,V08,V09,1,W027_V08_P10_C1,W027_V09_P10_C1,no,0.60241,modified,yes,train
CHG002420,W027,P10,V08,V09,2,W027_V08_P10_C2,W027_V09_P10_C2,no,0.88196,modified,yes,train
CHG002421,W027,P01,V09,V10,1,W027_V09_P01_C1,W027_V10_P01_C1,no,0.088652,modified,yes,train
CHG002421,W027,P01,V09,V10,2,W027_V09_P01_C2,W027_V10_P01_C2,no,0.648889,modified,yes,train
CHG002422,W027,P02,V09,V10,1,W027_V09_P02_C1,W027_V10_P02_C1,no,0.100167,modified,yes,train
CHG002422,W027,P02,V09,V10,2,W027_V09_P02_C2,W027_V10_P02_C2,no,0.887892,modified,yes,train
CHG002423,W027,P03,V09,V10,1,W027_V09_P03_C1,W027_V10_P03_C1,no,0.086356,modified,yes,train
CHG002423,W027,P03,V09,V10,2,W027_V09_P03_C2,W027_V10_P03_C2,no,0.883929,modified,yes,train
CHG002424,W027,P04,V09,V10,1,W027_V09_P04_C1,W027_V10_P04_C1,no,0.598967,modified,yes,train
CHG002424,W027,P04,V09,V10,2,W027_V09_P04_C2,W027_V10_P04_C2,no,0.898678,modified,yes,train
CHG002425,W027,P05,V09,V10,1,W027_V09_P05_C1,W027_V10_P05_C1,no,0.346667,modified,yes,train
CHG002425,W027,P05,V09,V10,2,W027_V09_P05_C2,W027_V10_P05_C2,no,0.702703,modified,yes,train
CHG002426,W027,P06,V09,V10,1,W027_V09_P06_C1,W027_V10_P06_C1,no,0.097973,modified,yes,train
CHG002426,W027,P06,V09,V10,2,W027_V09_P06_C2,W027_V10_P06_C2,no,0.724832,modified,yes,train
CHG002427,W027,P07,V09,V10,1,W027_V09_P07_C1,W027_V10_P07_C1,no,0.079447,modified,yes,train
CHG002427,W027,P07,V09,V10,2,W027_V09_P07_C2,W027_V10_P07_C2,no,0.707692,modified,yes,train
CHG002428,W027,P08,V09,V10,1,W027_V09_P08_C1,W027_V10_P08_C1,no,0.119863,modified,yes,train
CHG002428,W027,P08,V09,V10,2,W027_V09_P08_C2,W027_V10_P08_C2,no,0.653333,modified,yes,train
CHG002429,W027,P09,V09,V10,1,W027_V09_P09_C1,W027_V10_P09_C1,no,0.094406,modified,yes,train
CHG002429,W027,P09,V09,V10,2,W027_V09_P09_C2,W027_V10_P09_C2,no,0.895787,modified,yes,train
CHG002430,W027,P10,V09,V10,1,W027_V09_P10_C1,W027_V10_P10_C1,no,0.081272,modified,yes,train
CHG002430,W027,P10,V09,V10,2,W027_V09_P10_C2,W027_V10_P10_C2,no,0.871681,modified,yes,train
CHG002431,W028,P01,V01,V02,1,W028_V01_P01_C1,W028_V02_P01_C1,no,0.516351,modified,yes,train
CHG002431,W028,P01,V01,V02,2,W028_V01_P01_C2,W028_V02_P01_C2,no,0.389381,modified,yes,train
CHG002432,W028,P02,V01,V02,1,W028_V01_P02_C1,W028_V02_P02_C1,no,0.079602,modified,yes,train
CHG002432,W028,P02,V01,V02,2,W028_V01_P02_C2,W028_V02_P02_C2,no,0.195991,modified,yes,train
CHG002433,W028,P03,V01,V02,1,W028_V01_P03_C1,W028_V02_P03_C1,no,0.394558,modified,yes,train
CHG002433,W028,P03,V01,V02,2,W028_V01_P03_C2,W028_V02_P03_C2,no,0.216216,modified,yes,train
CHG002434,W028,P04,V01,V02,1,W028_V01_P04_C1,W028_V02_P04_C1,no,0.607639,modified,yes,train
CHG002434,W028,P04,V01,V02,2,W028_V01_P04_C2,W028_V02_P04_C2,no,0.203091,modified,yes,train
CHG002435,W028,P05,V01,V02,1,W028_V01_P05_C1,W028_V02_P05_C1,no,0.418212,modified,yes,train
CHG002435,W028,P05,V01,V02,2,W028_V01_P05_C2,W028_V02_P05_C2,no,0.38565,modified,yes,train
CHG002436,W028,P06,V01,V02,1,W028_V01_P06_C1,W028_V02_P06_C1,no,0.577849,modified,yes,train
CHG002436,W028,P06,V01,V02,2,W028_V01_P06_C2,W028_V02_P06_C2,no,0.384787,modified,yes,train
CHG002437,W028,P07,V01,V02,1,W028_V01_P07_C1,W028_V02_P07_C1,no,0.083195,modified,yes,train
CHG002437,W028,P07,V01,V02,2,W028_V01_P07_C2,W028_V02_P07_C2,no,0.904656,modified,yes,train
CHG002438,W028,P08,V01,V02,1,W028_V01_P08_C1,W028_V02_P08_C1,no,0.598616,modified,yes,train
CHG002438,W028,P08,V01,V02,2,W028_V01_P08_C2,W028_V02_P08_C2,no,0.2049,modified,yes,train
CHG002439,W028,P09,V01,V02,1,W028_V01_P09_C1,W028_V02_P09_C1,no,0.711268,modified,yes,train
CHG002439,W028,P09,V01,V02,2,W028_V01_P09_C2,W028_V02_P09_C2,no,0.916854,modified,yes,train
CHG002440,W028,P10,V01,V02,1,W028_V01_P10_C1,W028_V02_P10_C1,no,0.586031,modified,yes,train
CHG002440,W028,P10,V01,V02,2,W028_V01_P10_C2,W028_V02_P10_C2,no,0.208426,modified,yes,train
CHG002441,W028,P01,V02,V03,1,W028_V02_P01_C1,W028_V03_P01_C1,no,0.603839,modified,yes,train
CHG002441,W028,P01,V02,V03,2,W028_V02_P01_C2,W028_V03_P01_C2,no,0.182222,modified,yes,train
CHG002442,W028,P02,V02,V03,1,W028_V02_P02_C1,W028_V03_P02_C1,no,0.62521,modified,yes,train
CHG002442,W028,P02,V02,V03,2,W028_V02_P02_C2,W028_V03_P02_C2,no,0.16408,modified,yes,train
CHG002443,W028,P03,V02,V03,1,W028_V02_P03_C1,W028_V03_P03_C1,no,0.580756,modified,yes,train
CHG002443,W028,P03,V02,V03,2,W028_V02_P03_C2,W028_V03_P03_C2,no,0.198198,modified,yes,train
CHG002444,W028,P04,V02,V03,1,W028_V02_P04_C1,W028_V03_P04_C1,no,0.592334,modified,yes,train
CHG002444,W028,P04,V02,V03,2,W028_V02_P04_C2,W028_V03_P04_C2,no,0.377778,modified,yes,train
CHG002445,W028,P05,V02,V03,1,W028_V02_P05_C1,W028_V03_P05_C1,no,0.478689,modified,yes,train
CHG002445,W028,P05,V02,V03,2,W028_V02_P05_C2,W028_V03_P05_C2,no,0.895323,modified,yes,train
CHG002446,W028,P06,V02,V03,1,W028_V02_P06_C1,W028_V03_P06_C1,no,0.545757,modified,yes,train
CHG002446,W028,P06,V02,V03,2,W028_V02_P06_C2,W028_V03_P06_C2,no,0.193258,modified,yes,train
CHG002447,W028,P07,V02,V03,1,W028_V02_P07_C1,W028_V03_P07_C1,no,0.610169,modified,yes,train
CHG002447,W028,P07,V02,V03,2,W028_V02_P07_C2,W028_V03_P07_C2,no,0.902222,modified,yes,train
CHG002448,W028,P08,V02,V03,1,W028_V02_P08_C1,W028_V03_P08_C1,no,0.703892,modified,yes,train
CHG002448,W028,P08,V02,V03,2,W028_V02_P08_C2,W028_V03_P08_C2,no,0.191111,modified,yes,train
CHG002449,W028,P09,V02,V03,1,W028_V02_P09_C1,W028_V03_P09_C1,no,0.631944,modified,yes,train
CHG002449,W028,P09,V02,V03,2,W028_V02_P09_C2,W028_V03_P09_C2,no,0.161435,modified,yes,train
CHG002450,W028,P10,V02,V03,1,W028_V02_P10_C1,W028_V03_P10_C1,no,0.621993,modified,yes,train
CHG002450,W028,P10,V02,V03,2,W028_V02_P10_C2,W028_V03_P10_C2,no,0.208426,modified,yes,train
CHG002451,W028,P01,V03,V04,1,W028_V03_P01_C1,W028_V04_P01_C1,no,0.618881,modified,yes,train
CHG002451,W028,P01,V03,V04,2,W028_V03_P01_C2,W028_V04_P01_C2,no,0.384787,modified,yes,train
CHG002452,W028,P02,V03,V04,1,W028_V03_P02_C1,W028_V04_P02_C1,no,0.080808,modified,yes,train
CHG002452,W028,P02,V03,V04,2,W028_V03_P02_C2,W028_V04_P02_C2,no,0.203091,modified,yes,train
CHG002453,W028,P03,V03,V04,1,W028_V03_P03_C1,W028_V04_P03_C1,no,0.687831,modified,yes,train
CHG002453,W028,P03,V03,V04,2,W028_V03_P03_C2,W028_V04_P03_C2,no,0.20362,modified,yes,train
CHG002454,W028,P04,V03,V04,1,W028_V03_P04_C1,W028_V04_P04_C1,no,0.616438,modified,yes,train
CHG002454,W028,P04,V03,V04,2,W028_V03_P04_C2,W028_V04_P04_C2,no,0.205357,modified,yes,train
CHG002455,W028,P05,V03,V04,1,W028_V03_P05_C1,W028_V04_P05_C1,no,0.543333,modified,yes,train
CHG002455,W028,P05,V03,V04,2,W028_V03_P05_C2,W028_V04_P05_C2,no,0.171806,modified,yes,train
CHG002456,W028,P06,V03,V04,1,W028_V03_P06_C1,W028_V04_P06_C1,no,0.756303,modified,yes,train
CHG002456,W028,P06,V03,V04,2,W028_V03_P06_C2,W028_V04_P06_C2,no,0.162528,modified,yes,train
CHG002457,W028,P07,V03,V04,1,W028_V03_P07_C1,W028_V04_P07_C1,no,0.631218,modified,yes,train
CHG002457,W028,P07,V03,V04,2,W028_V03_P07_C2,W028_V04_P07_C2,no,0.2,modified,yes,train
CHG002458,W028,P08,V03,V04,1,W028_V03_P08_C1,W028_V04_P08_C1,no,0.6,modified,yes,train
CHG002458,W028,P08,V03,V04,2,W028_V03_P08_C2,W028_V04_P08_C2,no,0.392857,modified,yes,train
CHG002459,W028,P09,V03,V04,1,W028_V03_P09_C1,W028_V04_P09_C1,no,0.631034,modified,yes,train
CHG002459,W028,P09,V03,V04,2,W028_V03_P09_C2,W028_V04_P09_C2,no,0.200445,modified,yes,train
CHG002460,W028,P10,V03,V04,1,W028_V03_P10_C1,W028_V04_P10_C1,no,0.673333,modified,yes,train
CHG002460,W028,P10,V03,V04,2,W028_V03_P10_C2,W028_V04_P10_C2,no,0.209354,modified,yes,train
CHG002461,W028,P01,V04,V05,1,W028_V04_P01_C1,W028_V05_P01_C1,no,0.632509,modified,yes,train
CHG002461,W028,P01,V04,V05,2,W028_V04_P01_C2,W028_V05_P01_C2,no,0.210291,modified,yes,train
CHG002462,W028,P02,V04,V05,1,W028_V04_P02_C1,W028_V05_P02_C1,no,0.087395,modified,yes,train
CHG002462,W028,P02,V04,V05,2,W028_V04_P02_C2,W028_V05_P02_C2,no,0.162996,modified,yes,train
CHG002463,W028,P03,V04,V05,1,W028_V04_P03_C1,W028_V05_P03_C1,no,0.567114,modified,yes,train
CHG002463,W028,P03,V04,V05,2,W028_V04_P03_C2,W028_V05_P03_C2,no,0.167043,modified,yes,train
CHG002464,W028,P04,V04,V05,1,W028_V04_P04_C1,W028_V05_P04_C1,no,0.520548,modified,yes,train
CHG002464,W028,P04,V04,V05,2,W028_V04_P04_C2,W028_V05_P04_C2,no,0.201342,modified,yes,train
CHG002465,W028,P05,V04,V05,1,W028_V04_P05_C1,W028_V05_P05_C1,no,0.634975,modified,yes,train
CHG002465,W028,P05,V04,V05,2,W028_V04_P05_C2,W028_V05_P05_C2,no,0.882483,modified,yes,train
CHG002466,W028,P06,V04,V05,1,W028_V04_P06_C1,W028_V05_P06_C1,no,0.624374,modified,yes,train
CHG002466,W028,P06,V04,V05,2,W028_V04_P06_C2,W028_V05_P06_C2,no,0.201342,modified,yes,train
CHG002467,W028,P07,V04,V05,1,W028_V04_P07_C1,W028_V05_P07_C1,no,0.715753,modified,yes,train
CHG002467,W028,P07,V04,V05,2,W028_V04_P07_C2,W028_V05_P07_C2,no,0.90625,modified,yes,train
CHG002468,W028,P08,V04,V05,1,W028_V04_P08_C1,W028_V05_P08_C1,no,0.608997,modified,yes,train
CHG002468,W028,P08,V04,V05,2,W028_V04_P08_C2,W028_V05_P08_C2,no,0.908277,modified,yes,train
CHG002469,W028,P09,V04,V05,1,W028_V04_P09_C1,W028_V05_P09_C1,no,0.617997,modified,yes,train
CHG002469,W028,P09,V04,V05,2,W028_V04_P09_C2,W028_V05_P09_C2,no,0.201342,modified,yes,train
CHG002470,W028,P10,V04,V05,1,W028_V04_P10_C1,W028_V05_P10_C1,no,0.513605,modified,yes,train
CHG002470,W028,P10,V04,V05,2,W028_V04_P10_C2,W028_V05_P10_C2,no,0.173333,modified,yes,train
CHG002471,W028,P01,V05,V06,1,W028_V05_P01_C1,W028_V06_P01_C1,no,0.624782,modified,yes,train
CHG002471,W028,P01,V05,V06,2,W028_V05_P01_C2,W028_V06_P01_C2,no,0.21573,modified,yes,train
CHG002472,W028,P02,V05,V06,1,W028_V05_P02_C1,W028_V06_P02_C1,no,0.07856,modified,yes,train
CHG002472,W028,P02,V05,V06,2,W028_V05_P02_C2,W028_V06_P02_C2,no,0.377778,modified,yes,train
CHG002473,W028,P03,V05,V06,1,W028_V05_P03_C1,W028_V06_P03_C1,no,0.519393,modified,yes,train
CHG002473,W028,P03,V05,V06,2,W028_V05_P03_C2,W028_V06_P03_C2,no,0.200445,modified,yes,train
CHG002474,W028,P04,V05,V06,1,W028_V05_P04_C1,W028_V06_P04_C1,no,0.663248,modified,yes,train
CHG002474,W028,P04,V05,V06,2,W028_V05_P04_C2,W028_V06_P04_C2,no,0.211236,modified,yes,train
CHG002475,W028,P05,V05,V06,1,W028_V05_P05_C1,W028_V06_P05_C1,no,0.627119,modified,yes,train
CHG002475,W028,P05,V05,V06,2,W028_V05_P05_C2,W028_V06_P05_C2,no,0.886918,modified,yes,train
CHG002476,W028,P06,V05,V06,1,W028_V05_P06_C1,W028_V06_P06_C1,no,0.628378,modified,yes,train
CHG002476,W028,P06,V05,V06,2,W028_V05_P06_C2,W028_V06_P06_C2,no,0.196868,modified,yes,train
CHG002477,W028,P07,V05,V06,1,W028_V05_P07_C1,W028_V06_P07_C1,no,0.624357,modified,yes,train
CHG002477,W028,P07,V05,V06,2,W028_V05_P07_C2,W028_V06_P07_C2,no,0.169265,modified,yes,train
CHG002478,W028,P08,V05,V06,1,W028_V05_P08_C1,W028_V06_P08_C1,no,0.096026,modified,yes,train
CHG002478,W028,P08,V05,V06,2,W028_V05_P08_C2,W028_V06_P08_C2,no,0.478747,modified,yes,train
CHG002479,W028,P09,V05,V06,1,W028_V05_P09_C1,W028_V06_P09_C1,no,0.593482,modified,yes,train
CHG002479,W028,P09,V05,V06,2,W028_V05_P09_C2,W028_V06_P09_C2,no,0.594595,modified,yes,train
CHG002480,W028,P10,V05,V06,1,W028_V05_P10_C1,W028_V06_P10_C1,no,0.08377,modified,yes,train
CHG002480,W028,P10,V05,V06,2,W028_V05_P10_C2,W028_V06_P10_C2,no,0.389381,modified,yes,train
CHG002481,W028,P01,V06,V07,1,W028_V06_P01_C1,W028_V07_P01_C1,no,0.65,modified,yes,train
CHG002481,W028,P01,V06,V07,2,W028_V06_P01_C2,W028_V07_P01_C2,no,0.217195,modified,yes,train
CHG002482,W028,P02,V06,V07,1,W028_V06_P02_C1,W028_V07_P02_C1,no,0.610837,modified,yes,train
CHG002482,W028,P02,V06,V07,2,W028_V06_P02_C2,W028_V07_P02_C2,no,0.208889,modified,yes,train
CHG002483,W028,P03,V06,V07,1,W028_V06_P03_C1,W028_V07_P03_C1,no,0.638448,modified,yes,train
CHG002483,W028,P03,V06,V07,2,W028_V06_P03_C2,W028_V07_P03_C2,no,0.190687,modified,yes,train
CHG002484,W028,P04,V06,V07,1,W028_V06_P04_C1,W028_V07_P04_C1,no,0.592466,modified,yes,train
CHG002484,W028,P04,V06,V07,2,W028_V06_P04_C2,W028_V07_P04_C2,no,0.174888,modified,yes,train
CHG002485,W028,P05,V06,V07,1,W028_V06_P05_C1,W028_V07_P05_C1,no,0.356667,modified,yes,train
CHG002485,W028,P05,V06,V07,2,W028_V06_P05_C2,W028_V07_P05_C2,no,0.199557,modified,yes,train
CHG002486,W028,P06,V06,V07,1,W028_V06_P06_C1,W028_V07_P06_C1,no,0.416107,modified,yes,train
CHG002486,W028,P06,V06,V07,2,W028_V06_P06_C2,W028_V07_P06_C2,no,0.581655,modified,yes,train
CHG002487,W028,P07,V06,V07,1,W028_V06_P07_C1,W028_V07_P07_C1,no,0.12437,modified,yes,train
CHG002487,W028,P07,V06,V07,2,W028_V06_P07_C2,W028_V07_P07_C2,no,0.391982,modified,yes,train
CHG002488,W028,P08,V06,V07,1,W028_V06_P08_C1,W028_V07_P08_C1,no,0.543333,modified,yes,train
CHG002488,W028,P08,V06,V07,2,W028_V06_P08_C2,W028_V07_P08_C2,no,0.191537,modified,yes,train
CHG002489,W028,P09,V06,V07,1,W028_V06_P09_C1,W028_V07_P09_C1,no,0.666667,modified,yes,train
CHG002489,W028,P09,V06,V07,2,W028_V06_P09_C2,W028_V07_P09_C2,no,0.207207,modified,yes,train
CHG002490,W028,P10,V06,V07,1,W028_V06_P10_C1,W028_V07_P10_C1,no,0.594783,modified,yes,train
CHG002490,W028,P10,V06,V07,2,W028_V06_P10_C2,W028_V07_P10_C2,no,0.172185,modified,yes,train
CHG002491,W028,P01,V07,V08,1,W028_V07_P01_C1,W028_V08_P01_C1,no,0.518519,modified,yes,train
CHG002491,W028,P01,V07,V08,2,W028_V07_P01_C2,W028_V08_P01_C2,no,0.171558,modified,yes,train
CHG002492,W028,P02,V07,V08,1,W028_V07_P02_C1,W028_V08_P02_C1,no,0.082102,modified,yes,train
CHG002492,W028,P02,V07,V08,2,W028_V07_P02_C2,W028_V08_P02_C2,no,0.2,modified,yes,train
CHG002493,W028,P03,V07,V08,1,W028_V07_P03_C1,W028_V08_P03_C1,no,0.611111,modified,yes,train
CHG002493,W028,P03,V07,V08,2,W028_V07_P03_C2,W028_V08_P03_C2,no,0.196868,modified,yes,train
CHG002494,W028,P04,V07,V08,1,W028_V07_P04_C1,W028_V08_P04_C1,no,0.604569,modified,yes,train
CHG002494,W028,P04,V07,V08,2,W028_V07_P04_C2,W028_V08_P04_C2,no,0.200445,modified,yes,train
CHG002495,W028,P05,V07,V08,1,W028_V07_P05_C1,W028_V08_P05_C1,no,0.79803,modified,yes,train
CHG002495,W028,P05,V07,V08,2,W028_V07_P05_C2,W028_V08_P05_C2,no,0.2,modified,yes,train
CHG002496,W028,P06,V07,V08,1,W028_V07_P06_C1,W028_V08_P06_C1,no,0.618357,modified,yes,train
CHG002496,W028,P06,V07,V08,2,W028_V07_P06_C2,W028_V08_P06_C2,no,0.214765,modified,yes,train
CHG002497,W028,P07,V07,V08,1,W028_V07_P07_C1,W028_V08_P07_C1,no,0.521886,modified,yes,train
CHG002497,W028,P07,V07,V08,2,W028_V07_P07_C2,W028_V08_P07_C2,no,0.169265,modified,yes,train
CHG002498,W028,P08,V07,V08,1,W028_V07_P08_C1,W028_V08_P08_C1,no,0.616462,modified,yes,train
CHG002498,W028,P08,V07,V08,2,W028_V07_P08_C2,W028_V08_P08_C2,no,0.173333,modified,yes,train
CHG002499,W028,P09,V07,V08,1,W028_V07_P09_C1,W028_V08_P09_C1,no,0.59589,modified,yes,train
CHG002499,W028,P09,V07,V08,2,W028_V07_P09_C2,W028_V08_P09_C2,no,0.206742,modified,yes,train
CHG002500,W028,P10,V07,V08,1,W028_V07_P10_C1,W028_V08_P10_C1,no,0.55137,modified,yes,train
CHG002500,W028,P10,V07,V08,2,W028_V07_P10_C2,W028_V08_P10_C2,no,0.377778,modified,yes,train
CHG002501,W028,P01,V08,V09,1,W028_V08_P01_C1,W028_V09_P01_C1,no,0.598592,modified,yes,train
CHG002501,W028,P01,V08,V09,2,W028_V08_P01_C2,W028_V09_P01_C2,no,0.219731,modified,yes,train
CHG002502,W028,P02,V08,V09,1,W028_V08_P02_C1,W028_V09_P02_C1,no,0.823529,modified,yes,train
CHG002502,W028,P02,V08,V09,2,W028_V08_P02_C2,W028_V09_P02_C2,no,0.205357,modified,yes,train
CHG002503,W028,P03,V08,V09,1,W028_V08_P03_C1,W028_V09_P03_C1,no,0.639316,modified,yes,train
CHG002503,W028,P03,V08,V09,2,W028_V08_P03_C2,W028_V09_P03_C2,no,0.390244,modified,yes,train
CHG002504,W028,P04,V08,V09,1,W028_V08_P04_C1,W028_V09_P04_C1,no,0.599653,modified,yes,train
CHG002504,W028,P04,V08,V09,2,W028_V08_P04_C2,W028_V09_P04_C2,no,0.205817,modified,yes,train
CHG002505,W028,P05,V08,V09,1,W028_V08_P05_C1,W028_V09_P05_C1,no,0.095552,modified,yes,train
CHG002505,W028,P05,V08,V09,2,W028_V08_P05_C2,W028_V09_P05_C2,no,0.173719,modified,yes,train
CHG002506,W028,P06,V08,V09,1,W028_V08_P06_C1,W028_V09_P06_C1,no,0.522727,modified,yes,train
CHG002506,W028,P06,V08,V09,2,W028_V08_P06_C2,W028_V09_P06_C2,no,0.201342,modified,yes,train
CHG002507,W028,P07,V08,V09,1,W028_V08_P07_C1,W028_V09_P07_C1,no,0.610455,modified,yes,train
CHG002507,W028,P07,V08,V09,2,W028_V08_P07_C2,W028_V09_P07_C2,no,0.908277,modified,yes,train
CHG002508,W028,P08,V08,V09,1,W028_V08_P08_C1,W028_V09_P08_C1,no,0.614853,modified,yes,train
CHG002508,W028,P08,V08,V09,2,W028_V08_P08_C2,W028_V09_P08_C2,no,0.203091,modified,yes,train
CHG002509,W028,P09,V08,V09,1,W028_V08_P09_C1,W028_V09_P09_C1,no,0.705061,modified,yes,train
CHG002509,W028,P09,V08,V09,2,W028_V08_P09_C2,W028_V09_P09_C2,no,0.19457,modified,yes,train
CHG002510,W028,P10,V08,V09,1,W028_V08_P10_C1,W028_V09_P10_C1,no,0.585859,modified,yes,train
CHG002510,W028,P10,V08,V09,2,W028_V08_P10_C2,W028_V09_P10_C2,no,0.208889,modified,yes,train
CHG002511,W028,P01,V09,V10,1,W028_V09_P01_C1,W028_V10_P01_C1,no,0.595819,modified,yes,train
CHG002511,W028,P01,V09,V10,2,W028_V09_P01_C2,W028_V10_P01_C2,no,0.380313,modified,yes,train
CHG002512,W028,P02,V09,V10,1,W028_V09_P02_C1,W028_V10_P02_C1,no,0.6543,modified,yes,train
CHG002512,W028,P02,V09,V10,2,W028_V09_P02_C2,W028_V10_P02_C2,no,0.168889,modified,yes,train
CHG002513,W028,P03,V09,V10,1,W028_V09_P03_C1,W028_V10_P03_C1,no,0.589041,modified,yes,train
CHG002513,W028,P03,V09,V10,2,W028_V09_P03_C2,W028_V10_P03_C2,no,0.203991,modified,yes,train
CHG002514,W028,P04,V09,V10,1,W028_V09_P04_C1,W028_V10_P04_C1,no,0.60781,modified,yes,train
CHG002514,W028,P04,V09,V10,2,W028_V09_P04_C2,W028_V10_P04_C2,no,0.387387,modified,yes,train
CHG002515,W028,P05,V09,V10,1,W028_V09_P05_C1,W028_V10_P05_C1,no,0.533113,modified,yes,train
CHG002515,W028,P05,V09,V10,2,W028_V09_P05_C2,W028_V10_P05_C2,no,0.389381,modified,yes,train
CHG002516,W028,P06,V09,V10,1,W028_V09_P06_C1,W028_V10_P06_C1,no,0.720539,modified,yes,train
CHG002516,W028,P06,V09,V10,2,W028_V09_P06_C2,W028_V10_P06_C2,no,0.202247,modified,yes,train
CHG002517,W028,P07,V09,V10,1,W028_V09_P07_C1,W028_V10_P07_C1,no,0.586265,modified,yes,train
CHG002517,W028,P07,V09,V10,2,W028_V09_P07_C2,W028_V10_P07_C2,no,0.407159,modified,yes,train
CHG002518,W028,P08,V09,V10,1,W028_V09_P08_C1,W028_V10_P08_C1,no,0.416807,modified,yes,train
CHG002518,W028,P08,V09,V10,2,W028_V09_P08_C2,W028_V10_P08_C2,no,0.16777,modified,yes,train
CHG002519,W028,P09,V09,V10,1,W028_V09_P09_C1,W028_V10_P09_C1,no,0.609589,modified,yes,train
CHG002519,W028,P09,V09,V10,2,W028_V09_P09_C2,W028_V10_P09_C2,no,0.170404,modified,yes,train
CHG002520,W028,P10,V09,V10,1,W028_V09_P10_C1,W028_V10_P10_C1,no,0.608403,modified,yes,train
